"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","direction_ratio","direction_class"
"GO:0034115","negative regulation of heterotypic cell-cell adhesion","2/2235","10/15151",0.2,1.35579418344519,0.468168970729769,0.446568187046223,0.753378793101289,0.608992585203837,"ENSG00000137764/ENSG00000197971",2,"migration",0.5,"Mixed"
"GO:0034116","positive regulation of heterotypic cell-cell adhesion","2/2235","10/15151",0.2,1.35579418344519,0.468168970729769,0.446568187046223,0.753378793101289,0.608992585203837,"ENSG00000026508/ENSG00000141293",2,"migration",0.5,"Mixed"
"GO:0070587","regulation of cell-cell adhesion involved in gastrulation","2/2235","10/15151",0.2,1.35579418344519,0.468168970729769,0.446568187046223,0.753378793101289,0.608992585203837,"ENSG00000137764/ENSG00000197971",2,"migration",0.5,"Mixed"
"GO:0072124","regulation of glomerular mesangial cell proliferation","2/2235","10/15151",0.2,1.35579418344519,0.468168970729769,0.446568187046223,0.753378793101289,0.608992585203837,"ENSG00000259207/ENSG00000170962",2,"proliferation",0.5,"Mixed"
"GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","2/2235","10/15151",0.2,1.35579418344519,0.468168970729769,0.446568187046223,0.753378793101289,0.608992585203837,"ENSG00000170312/ENSG00000114166",2,"proliferation",0,"Downregulated"
"GO:2000347","positive regulation of hepatocyte proliferation","2/2235","10/15151",0.2,1.35579418344519,0.468168970729769,0.446568187046223,0.753378793101289,0.608992585203837,"ENSG00000115310/ENSG00000113578",2,"proliferation",0,"Downregulated"
"GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/2235","10/15151",0.2,1.35579418344519,0.468168970729769,0.446568187046223,0.753378793101289,0.608992585203837,"ENSG00000186153/ENSG00000122641",2,"apoptosis",1,"Upregulated"
"GO:0002082","regulation of oxidative phosphorylation","4/2235","23/15151",0.173913043478261,1.17895146386538,0.357264181863767,0.446831560046282,0.753378793101289,0.608992585203837,"ENSG00000162433/ENSG00000158828/ENSG00000120675/ENSG00000166575",4,"metabolism",0.5,"Mixed"
"GO:0045786","negative regulation of cell cycle","56/2235","371/15151",0.150943396226415,1.02324089316618,0.188531365944878,0.447985199493677,0.754446619356367,0.609855760909847,"ENSG00000150457/ENSG00000166483/ENSG00000091436/ENSG00000105810/ENSG00000139618/ENSG00000134954/ENSG00000165617/ENSG00000152894/ENSG00000253729/ENSG00000080986/ENSG00000104320/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000196428/ENSG00000141198/ENSG00000169372/ENSG00000108691/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000136492/ENSG00000115170/ENSG00000103479/ENSG00000128829/ENSG00000172716/ENSG00000075711/ENSG00000111554/ENSG00000205542/ENSG00000040275/ENSG00000163697/ENSG00000134982/ENSG00000106462/ENSG00000158019/ENSG00000113522/ENSG00000175662/ENSG00000122641/ENSG00000132604/ENSG00000168036/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000134371/ENSG00000070159/ENSG00000166164/ENSG00000175215/ENSG00000114166/ENSG00000176390/ENSG00000143878/ENSG00000104885/ENSG00000112406/ENSG00000071242/ENSG00000164754",56,"proliferation",0.232142857142857,"Downregulated"
"GO:0045840","positive regulation of mitotic nuclear division","7/2235","43/15151",0.162790697674419,1.10355340512981,0.282863027922652,0.452898163258332,0.761173383627448,0.615293330431334,"ENSG00000163235/ENSG00000078401/ENSG00000174808/ENSG00000036257/ENSG00000182585/ENSG00000156831/ENSG00000115008",7,"proliferation",0.428571428571429,"Mixed"
"GO:0071364","cellular response to epidermal growth factor stimulus","7/2235","43/15151",0.162790697674419,1.10355340512981,0.282863027922652,0.452898163258332,0.761173383627448,0.615293330431334,"ENSG00000153071/ENSG00000146648/ENSG00000125398/ENSG00000241186/ENSG00000178568/ENSG00000127947/ENSG00000019549",7,"proliferation",0.428571428571429,"Mixed"
"GO:0000910","cytokinesis","27/2235","177/15151",0.152542372881356,1.03408030940735,0.189715279390624,0.457215816039805,0.767318209789025,0.620260491179731,"ENSG00000139618/ENSG00000115306/ENSG00000011426/ENSG00000137177/ENSG00000149295/ENSG00000178996/ENSG00000100345/ENSG00000130340/ENSG00000122966/ENSG00000138190/ENSG00000155816/ENSG00000144283/ENSG00000134982/ENSG00000151150/ENSG00000145715/ENSG00000138758/ENSG00000145703/ENSG00000171552/ENSG00000122545/ENSG00000140443/ENSG00000036257/ENSG00000115561/ENSG00000097033/ENSG00000198382/ENSG00000138592/ENSG00000143878/ENSG00000171132",27,"proliferation",0.296296296296296,"Downregulated"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","8/2235","50/15151",0.16,1.08463534675615,0.249353224265382,0.461454640517694,0.771307468300468,0.623485202143427,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311/ENSG00000164754",8,"proliferation",0,"Downregulated"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","8/2235","50/15151",0.16,1.08463534675615,0.249353224265382,0.461454640517694,0.771307468300468,0.623485202143427,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311/ENSG00000164754",8,"proliferation",0,"Downregulated"
"GO:2000816","negative regulation of mitotic sister chromatid separation","8/2235","50/15151",0.16,1.08463534675615,0.249353224265382,0.461454640517694,0.771307468300468,0.623485202143427,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311/ENSG00000164754",8,"proliferation",0,"Downregulated"
"GO:0007088","regulation of mitotic nuclear division","18/2235","117/15151",0.153846153846154,1.04291860265015,0.193857359775089,0.462836132436672,0.77339371020821,0.62517161257121,"ENSG00000163235/ENSG00000080986/ENSG00000078401/ENSG00000141198/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000175662/ENSG00000174808/ENSG00000149311/ENSG00000036257/ENSG00000182585/ENSG00000156831/ENSG00000105971/ENSG00000164754/ENSG00000115008",18,"proliferation",0.166666666666667,"Downregulated"
"GO:0090068","positive regulation of cell cycle process","37/2235","245/15151",0.151020408163265,1.02376295484637,0.155985413486792,0.465827099004571,0.774551873192977,0.626107811833306,"ENSG00000162733/ENSG00000163235/ENSG00000091436/ENSG00000182621/ENSG00000080986/ENSG00000146648/ENSG00000170312/ENSG00000135046/ENSG00000197102/ENSG00000078401/ENSG00000149295/ENSG00000185630/ENSG00000163029/ENSG00000188313/ENSG00000137710/ENSG00000122966/ENSG00000198887/ENSG00000144283/ENSG00000070950/ENSG00000106462/ENSG00000174808/ENSG00000215114/ENSG00000134371/ENSG00000048392/ENSG00000140443/ENSG00000036257/ENSG00000115561/ENSG00000114251/ENSG00000197181/ENSG00000114166/ENSG00000207725/ENSG00000182585/ENSG00000156831/ENSG00000171132/ENSG00000141564/ENSG00000164754/ENSG00000115008",37,"proliferation",0.27027027027027,"Downregulated"
"GO:0033033","negative regulation of myeloid cell apoptotic process","3/2235","17/15151",0.176470588235294,1.19628898539281,0.336840720807924,0.468532444413104,0.774551873192977,0.626107811833306,"ENSG00000049130/ENSG00000019549/ENSG00000143772",3,"apoptosis",0.333333333333333,"Mixed"
"GO:1901550","regulation of endothelial cell development","3/2235","17/15151",0.176470588235294,1.19628898539281,0.336840720807924,0.468532444413104,0.774551873192977,0.626107811833306,"ENSG00000182621/ENSG00000213694/ENSG00000035403",3,"angiogenesis",0,"Downregulated"
"GO:1902969","mitotic DNA replication","3/2235","17/15151",0.176470588235294,1.19628898539281,0.336840720807924,0.468532444413104,0.774551873192977,0.626107811833306,"ENSG00000139618/ENSG00000101003/ENSG00000084073",3,"proliferation",0.333333333333333,"Mixed"
"GO:1903140","regulation of establishment of endothelial barrier","3/2235","17/15151",0.176470588235294,1.19628898539281,0.336840720807924,0.468532444413104,0.774551873192977,0.626107811833306,"ENSG00000182621/ENSG00000213694/ENSG00000035403",3,"angiogenesis",0,"Downregulated"
"GO:0045005","DNA-templated DNA replication maintenance of fidelity","9/2235","57/15151",0.157894736842105,1.07036382903568,0.221393966776024,0.468737426708164,0.774551873192977,0.626107811833306,"ENSG00000139618/ENSG00000051341/ENSG00000104320/ENSG00000174371/ENSG00000172716/ENSG00000113522/ENSG00000121988/ENSG00000143971/ENSG00000101773",9,"proliferation",0.222222222222222,"Downregulated"
"GO:0070232","regulation of T cell apoptotic process","6/2235","37/15151",0.162162162162162,1.09929258117178,0.251541134690774,0.470145426464527,0.775111845791431,0.626560464819425,"ENSG00000008513/ENSG00000168685/ENSG00000169242/ENSG00000100644/ENSG00000114251/ENSG00000081181",6,"apoptosis",0,"Downregulated"
"GO:0051306","mitotic sister chromatid separation","10/2235","64/15151",0.15625,1.05921420581655,0.197467447611096,0.475081194531716,0.78258191658164,0.632598885018988,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311/ENSG00000036257/ENSG00000156831/ENSG00000164754",10,"proliferation",0.2,"Downregulated"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","10/2235","64/15151",0.15625,1.05921420581655,0.197467447611096,0.475081194531716,0.78258191658164,0.632598885018988,"ENSG00000197442/ENSG00000150995/ENSG00000178607/ENSG00000141682/ENSG00000071051/ENSG00000171552/ENSG00000120868/ENSG00000198836/ENSG00000158092/ENSG00000139173",10,"apoptosis",0.6,"Mixed"
"GO:1903672","positive regulation of sprouting angiogenesis","4/2235","24/15151",0.166666666666667,1.12982848620433,0.264777009435739,0.481318553354178,0.7870447165081,0.636206382455005,"ENSG00000198959/ENSG00000138685/ENSG00000162434/ENSG00000113578",4,"angiogenesis",0.25,"Downregulated"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","8/2235","51/15151",0.156862745098039,1.06336798701584,0.188559139536174,0.48492186901912,0.791646841873716,0.639926503394833,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311/ENSG00000164754",8,"proliferation",0,"Downregulated"
"GO:1905562","regulation of vascular endothelial cell proliferation","5/2235","31/15151",0.161290322580645,1.09338240600419,0.216496596198828,0.490345576574684,0.791869770197535,0.640106707161492,"ENSG00000138685/ENSG00000108691/ENSG00000081189/ENSG00000168610/ENSG00000189403",5,"angiogenesis",0,"Downregulated"
"GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","9/2235","58/15151",0.155172413793103,1.0519092802592,0.164760188445262,0.490723136355169,0.791869770197535,0.640106707161492,"ENSG00000129521/ENSG00000169372/ENSG00000134259/ENSG00000166949/ENSG00000181104/ENSG00000181634/ENSG00000141682/ENSG00000120868/ENSG00000164741",9,"apoptosis",0.666666666666667,"Mixed"
"GO:0010665","regulation of cardiac muscle cell apoptotic process","6/2235","38/15151",0.157894736842105,1.07036382903568,0.18065375115648,0.497368436131199,0.791869770197535,0.640106707161492,"ENSG00000145349/ENSG00000197442/ENSG00000125618/ENSG00000096968/ENSG00000162909/ENSG00000141646",6,"apoptosis",0.5,"Mixed"
"GO:0001547","antral ovarian follicle growth","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000138696/ENSG00000091831",2,"proliferation",0,"Downregulated"
"GO:0002551","mast cell chemotaxis","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000150630/ENSG00000133789",2,"migration",0.5,"Mixed"
"GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000149177/ENSG00000127947",2,"proliferation",0.5,"Mixed"
"GO:0030252","growth hormone secretion","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000149295/ENSG00000198843",2,"proliferation",0.5,"Mixed"
"GO:0032817","regulation of natural killer cell proliferation","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000150782/ENSG00000096968",2,"proliferation",0.5,"Mixed"
"GO:0070341","fat cell proliferation","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000107798/ENSG00000140718",2,"proliferation",0.5,"Mixed"
"GO:0070586","cell-cell adhesion involved in gastrulation","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000137764/ENSG00000197971",2,"migration",0.5,"Mixed"
"GO:0072110","glomerular mesangial cell proliferation","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000259207/ENSG00000170962",2,"proliferation",0.5,"Mixed"
"GO:0090557","establishment of endothelial intestinal barrier","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000130396/ENSG00000109756",2,"angiogenesis",0.5,"Mixed"
"GO:2000271","positive regulation of fibroblast apoptotic process","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000164543/ENSG00000019485",2,"apoptosis",0,"Downregulated"
"GO:2000672","negative regulation of motor neuron apoptotic process","2/2235","11/15151",0.181818181818182,1.23254016676835,0.320931574339858,0.498331838141552,0.791869770197535,0.640106707161492,"ENSG00000277586/ENSG00000065559",2,"apoptosis",0,"Downregulated"
"GO:0051985","negative regulation of chromosome segregation","8/2235","52/15151",0.153846153846154,1.04291860265015,0.12895975962093,0.508110874523999,0.798678416894758,0.645610466215835,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311/ENSG00000164754",8,"proliferation",0,"Downregulated"
"GO:0002689","negative regulation of leukocyte chemotaxis","3/2235","18/15151",0.166666666666667,1.12982848620433,0.229258154337377,0.508400123306111,0.798678416894758,0.645610466215835,"ENSG00000145147/ENSG00000108691/ENSG00000197635",3,"migration",0,"Downregulated"
"GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","3/2235","18/15151",0.166666666666667,1.12982848620433,0.229258154337377,0.508400123306111,0.798678416894758,0.645610466215835,"ENSG00000150457/ENSG00000134982/ENSG00000114166",3,"proliferation",0,"Downregulated"
"GO:0051546","keratinocyte migration","3/2235","18/15151",0.166666666666667,1.12982848620433,0.229258154337377,0.508400123306111,0.798678416894758,0.645610466215835,"ENSG00000140285/ENSG00000168615/ENSG00000166974",3,"migration",0.333333333333333,"Mixed"
"GO:0051900","regulation of mitochondrial depolarization","3/2235","18/15151",0.166666666666667,1.12982848620433,0.229258154337377,0.508400123306111,0.798678416894758,0.645610466215835,"ENSG00000128052/ENSG00000001084/ENSG00000197122",3,"apoptosis",1,"Upregulated"
"GO:0060716","labyrinthine layer blood vessel development","3/2235","18/15151",0.166666666666667,1.12982848620433,0.229258154337377,0.508400123306111,0.798678416894758,0.645610466215835,"ENSG00000142871/ENSG00000136720/ENSG00000168214",3,"angiogenesis",0.333333333333333,"Mixed"
"GO:0071636","positive regulation of transforming growth factor beta production","3/2235","18/15151",0.166666666666667,1.12982848620433,0.229258154337377,0.508400123306111,0.798678416894758,0.645610466215835,"ENSG00000137801/ENSG00000166949/ENSG00000107779",3,"proliferation",0,"Downregulated"
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","15/2235","100/15151",0.15,1.01684563758389,0.0703049392290147,0.515186772754454,0.805413283551437,0.651054585288221,"ENSG00000166147/ENSG00000166068/ENSG00000049323/ENSG00000156535/ENSG00000062038/ENSG00000138336/ENSG00000171310/ENSG00000144730/ENSG00000198742/ENSG00000168675/ENSG00000101665/ENSG00000197415/ENSG00000138829/ENSG00000105971/ENSG00000207935",15,"proliferation",0.333333333333333,"Mixed"
"GO:0071676","negative regulation of mononuclear cell migration","5/2235","32/15151",0.15625,1.05921420581655,0.139482726006563,0.51992730015579,0.808899769555682,0.653872880871326,"ENSG00000111913/ENSG00000182621/ENSG00000145147/ENSG00000108691/ENSG00000136141",5,"migration",0,"Downregulated"
"GO:0101023","vascular endothelial cell proliferation","5/2235","32/15151",0.15625,1.05921420581655,0.139482726006563,0.51992730015579,0.808899769555682,0.653872880871326,"ENSG00000138685/ENSG00000108691/ENSG00000081189/ENSG00000168610/ENSG00000189403",5,"angiogenesis",0,"Downregulated"
"GO:1905521","regulation of macrophage migration","6/2235","39/15151",0.153846153846154,1.04291860265015,0.111634380520151,0.524092704719401,0.812112660265168,0.656470016119974,"ENSG00000137801/ENSG00000184371/ENSG00000115310/ENSG00000149177/ENSG00000169398/ENSG00000120899",6,"migration",0.333333333333333,"Mixed"
"GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","7/2235","46/15151",0.152173913043478,1.03158253088221,0.0892373248365357,0.52771513005012,0.816417112374152,0.65994951334201,"ENSG00000162733/ENSG00000182621/ENSG00000146648/ENSG00000135046/ENSG00000137710/ENSG00000207725/ENSG00000141564",7,"proliferation",0.142857142857143,"Downregulated"
"GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","9/2235","60/15151",0.15,1.01684563758389,0.0543857510886762,0.533907838714908,0.824238877973507,0.666272225498004,"ENSG00000105974/ENSG00000148411/ENSG00000136997/ENSG00000166289/ENSG00000141682/ENSG00000071051/ENSG00000087245/ENSG00000158092/ENSG00000016402",9,"apoptosis",0.333333333333333,"Mixed"
"GO:0000086","G2/M transition of mitotic cell cycle","20/2235","136/15151",0.147058823529412,0.996907487827346,-0.0150695146714863,0.543252368939877,0.825399666959056,0.667210547483781,"ENSG00000166483/ENSG00000105810/ENSG00000182621/ENSG00000104320/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000117724/ENSG00000185630/ENSG00000058091/ENSG00000111907/ENSG00000158019/ENSG00000113522/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000048392/ENSG00000085563/ENSG00000183580/ENSG00000164754",20,"proliferation",0.25,"Downregulated"
"GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","3/2235","19/15151",0.157894736842105,1.07036382903568,0.12766127008967,0.546636067340574,0.825399666959056,0.667210547483781,"ENSG00000145632/ENSG00000169372/ENSG00000149311",3,"proliferation",0.333333333333333,"Mixed"
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","3/2235","19/15151",0.157894736842105,1.07036382903568,0.12766127008967,0.546636067340574,0.825399666959056,0.667210547483781,"ENSG00000146674/ENSG00000169083/ENSG00000062038",3,"proliferation",0.333333333333333,"Mixed"
"GO:0007158","neuron cell-cell adhesion","2/2235","12/15151",0.166666666666667,1.12982848620433,0.187151401527755,0.546873766091101,0.825399666959056,0.667210547483781,"ENSG00000169760/ENSG00000148219",2,"migration",0.5,"Mixed"
"GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","2/2235","12/15151",0.166666666666667,1.12982848620433,0.187151401527755,0.546873766091101,0.825399666959056,0.667210547483781,"ENSG00000171150/ENSG00000142273",2,"proliferation",0.5,"Mixed"
"GO:0110075","regulation of ferroptosis","2/2235","12/15151",0.166666666666667,1.12982848620433,0.187151401527755,0.546873766091101,0.825399666959056,0.667210547483781,"ENSG00000151012/ENSG00000157600",2,"apoptosis",0.5,"Mixed"
"GO:2000562","negative regulation of CD4-positive, alpha-beta T cell proliferation","2/2235","12/15151",0.166666666666667,1.12982848620433,0.187151401527755,0.546873766091101,0.825399666959056,0.667210547483781,"ENSG00000114423/ENSG00000081181",2,"proliferation",0,"Downregulated"
"GO:0044342","type B pancreatic cell proliferation","4/2235","26/15151",0.153846153846154,1.04291860265015,0.0911099100782947,0.547470324595494,0.825399666959056,0.667210547483781,"ENSG00000146674/ENSG00000148925/ENSG00000276644/ENSG00000185950",4,"proliferation",0.5,"Mixed"
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","4/2235","26/15151",0.153846153846154,1.04291860265015,0.0911099100782947,0.547470324595494,0.825399666959056,0.667210547483781,"ENSG00000080986/ENSG00000170312/ENSG00000143228/ENSG00000114166",4,"proliferation",0,"Downregulated"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","15/2235","102/15151",0.147058823529412,0.996907487827346,-0.0130358316905455,0.548082397707502,0.825399666959056,0.667210547483781,"ENSG00000166483/ENSG00000105810/ENSG00000104320/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000117724/ENSG00000185630/ENSG00000158019/ENSG00000113522/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000048392/ENSG00000164754",15,"proliferation",0.2,"Downregulated"
"GO:0000132","establishment of mitotic spindle orientation","5/2235","33/15151",0.151515151515152,1.0271168056403,0.064867832965999,0.548748468240365,0.825399666959056,0.667210547483781,"ENSG00000080986/ENSG00000040275/ENSG00000215114/ENSG00000147316/ENSG00000152661",5,"proliferation",0.2,"Downregulated"
"GO:0002686","negative regulation of leukocyte migration","7/2235","47/15151",0.148936170212766,1.00963396639535,0.0275162425855361,0.551791706951846,0.827402249307318,0.668829331835715,"ENSG00000111913/ENSG00000182621/ENSG00000145147/ENSG00000108691/ENSG00000171522/ENSG00000136141/ENSG00000197635",7,"migration",0,"Downregulated"
"GO:0070228","regulation of lymphocyte apoptotic process","8/2235","54/15151",0.148148148148148,1.00429198773718,0.0131428964688119,0.553392677501424,0.828517689599447,0.669730996275124,"ENSG00000008513/ENSG00000114861/ENSG00000168685/ENSG00000169242/ENSG00000185950/ENSG00000100644/ENSG00000114251/ENSG00000081181",8,"apoptosis",0.125,"Downregulated"
"GO:0007080","mitotic metaphase chromosome alignment","9/2235","61/15151",0.147540983606557,1.00017603696776,0.000573066786833242,0.554999873096663,0.829638985556867,0.670637394132538,"ENSG00000080986/ENSG00000170312/ENSG00000121621/ENSG00000143228/ENSG00000040275/ENSG00000036257/ENSG00000115561/ENSG00000143924/ENSG00000114166",9,"proliferation",0.333333333333333,"Mixed"
"GO:1902808","positive regulation of cell cycle G1/S phase transition","9/2235","61/15151",0.147540983606557,1.00017603696776,0.000573066786833242,0.554999873096663,0.829638985556867,0.670637394132538,"ENSG00000162733/ENSG00000182621/ENSG00000146648/ENSG00000135046/ENSG00000137710/ENSG00000106462/ENSG00000134371/ENSG00000207725/ENSG00000141564",9,"proliferation",0.111111111111111,"Downregulated"
"GO:1901987","regulation of cell cycle phase transition","63/2235","432/15151",0.145833333333333,0.988599925428785,-0.0999980370497587,0.561158070984832,0.836634060879344,0.676291852478511,"ENSG00000162733/ENSG00000166483/ENSG00000091436/ENSG00000105810/ENSG00000139618/ENSG00000165617/ENSG00000253729/ENSG00000182621/ENSG00000080986/ENSG00000011426/ENSG00000104320/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000135046/ENSG00000163491/ENSG00000169372/ENSG00000119408/ENSG00000108691/ENSG00000152253/ENSG00000117724/ENSG00000185630/ENSG00000143228/ENSG00000136492/ENSG00000115170/ENSG00000134480/ENSG00000103479/ENSG00000128829/ENSG00000172716/ENSG00000137710/ENSG00000075711/ENSG00000058091/ENSG00000205542/ENSG00000040275/ENSG00000163697/ENSG00000134982/ENSG00000106462/ENSG00000158019/ENSG00000138411/ENSG00000113522/ENSG00000122641/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000134371/ENSG00000049618/ENSG00000048392/ENSG00000117713/ENSG00000166164/ENSG00000036257/ENSG00000175215/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000059758/ENSG00000156831/ENSG00000104885/ENSG00000141564/ENSG00000176907/ENSG00000164754",63,"proliferation",0.285714285714286,"Downregulated"
"GO:0007094","mitotic spindle assembly checkpoint signaling","7/2235","48/15151",0.145833333333333,0.988599925428785,-0.0329062021742154,0.5753203961648,0.848456400644407,0.685848422589871,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311",7,"proliferation",0,"Downregulated"
"GO:0070849","response to epidermal growth factor","7/2235","48/15151",0.145833333333333,0.988599925428785,-0.0329062021742154,0.5753203961648,0.848456400644407,0.685848422589871,"ENSG00000153071/ENSG00000146648/ENSG00000125398/ENSG00000241186/ENSG00000178568/ENSG00000127947/ENSG00000019549",7,"proliferation",0.428571428571429,"Mixed"
"GO:0071173","spindle assembly checkpoint signaling","7/2235","48/15151",0.145833333333333,0.988599925428785,-0.0329062021742154,0.5753203961648,0.848456400644407,0.685848422589871,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311",7,"proliferation",0,"Downregulated"
"GO:0071174","mitotic spindle checkpoint signaling","7/2235","48/15151",0.145833333333333,0.988599925428785,-0.0329062021742154,0.5753203961648,0.848456400644407,0.685848422589871,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000149311",7,"proliferation",0,"Downregulated"
"GO:0044818","mitotic G2/M transition checkpoint","8/2235","55/15151",0.145454545454545,0.986032133414684,-0.0431679615683961,0.575369530358833,0.848456400644407,0.685848422589871,"ENSG00000104320/ENSG00000170312/ENSG00000140534/ENSG00000158019/ENSG00000113522/ENSG00000143971/ENSG00000149311/ENSG00000101773",8,"proliferation",0.125,"Downregulated"
"GO:0045740","positive regulation of DNA replication","6/2235","41/15151",0.146341463414634,0.99204452447209,-0.021218120051232,0.575686141880392,0.848456400644407,0.685848422589871,"ENSG00000166483/ENSG00000146648/ENSG00000170312/ENSG00000107960/ENSG00000065559/ENSG00000134324",6,"proliferation",0.333333333333333,"Mixed"
"GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","5/2235","34/15151",0.147058823529412,0.996907487827346,-0.0075092944113746,0.576707279775923,0.848456400644407,0.685848422589871,"ENSG00000141682/ENSG00000071051/ENSG00000171552/ENSG00000198836/ENSG00000158092",5,"apoptosis",0.4,"Mixed"
"GO:0007097","nuclear migration","4/2235","27/15151",0.148148148148148,1.00429198773718,0.00928513199998272,0.578839410972103,0.848456400644407,0.685848422589871,"ENSG00000054654/ENSG00000197102/ENSG00000147526/ENSG00000165959",4,"migration",0.5,"Mixed"
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","15/2235","104/15151",0.144230769230769,0.977736189984512,-0.0947703006762435,0.580200857735191,0.848456400644407,0.685848422589871,"ENSG00000139618/ENSG00000253729/ENSG00000148411/ENSG00000291237/ENSG00000064393/ENSG00000026508/ENSG00000145675/ENSG00000004487/ENSG00000105176/ENSG00000137831/ENSG00000149311/ENSG00000171552/ENSG00000076242/ENSG00000019549/ENSG00000116062",15,"apoptosis",0.133333333333333,"Downregulated"
"GO:1904030","negative regulation of cyclin-dependent protein kinase activity","3/2235","20/15151",0.15,1.01684563758389,0.0313580968602087,0.583066965176275,0.848456400644407,0.685848422589871,"ENSG00000150457/ENSG00000134982/ENSG00000114166",3,"proliferation",0,"Downregulated"
"GO:2000353","positive regulation of endothelial cell apoptotic process","3/2235","20/15151",0.15,1.01684563758389,0.0313580968602087,0.583066965176275,0.848456400644407,0.685848422589871,"ENSG00000137801/ENSG00000177119/ENSG00000108691",3,"angiogenesis",0,"Downregulated"
