"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","target_group"
"GO:0044839","cell cycle G2/M phase transition","18/1739","153/15151",0.117647058823529,1.02499746304502,0.111901088436491,0.493308260616798,0.770658334454766,0.617636125047695,"ENSG00000166483/ENSG00000105810/ENSG00000182621/ENSG00000080986/ENSG00000104320/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000163491/ENSG00000117724/ENSG00000185630/ENSG00000058091/ENSG00000111907/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000085563/ENSG00000183580",18,"proliferation","Shared"
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","12/1739","101/15151",0.118811881188119,1.03514595277814,0.127607762329722,0.495542008837623,0.773296303120097,0.619750297660394,"ENSG00000074800/ENSG00000157240/ENSG00000138685/ENSG00000026508/ENSG00000158828/ENSG00000004487/ENSG00000182010/ENSG00000105176/ENSG00000051382/ENSG00000171552/ENSG00000198836/ENSG00000019549",12,"apoptosis","Shared"
"GO:0000086","G2/M transition of mitotic cell cycle","16/1739","136/15151",0.117647058823529,1.02499746304502,0.105441616647764,0.498117943928293,0.775101251010496,0.621196854417257,"ENSG00000166483/ENSG00000105810/ENSG00000182621/ENSG00000104320/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000117724/ENSG00000185630/ENSG00000058091/ENSG00000111907/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000085563/ENSG00000183580",16,"proliferation","Shared"
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","3/1739","23/15151",0.130434782608696,1.13641023076731,0.235737915377334,0.501343248362446,0.775101251010496,0.621196854417257,"ENSG00000001084/ENSG00000171552/ENSG00000082701",3,"apoptosis","Shared"
"GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","7/1739","58/15151",0.120689655172414,1.05150601812377,0.141512082504335,0.504452181503701,0.777789301490405,0.623351164580552,"ENSG00000169372/ENSG00000134259/ENSG00000166949/ENSG00000181104/ENSG00000141682/ENSG00000120868/ENSG00000164741",7,"apoptosis","Shared"
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","8/1739","67/15151",0.119402985074627,1.04029593264271,0.119028150771267,0.509291035742806,0.783758431463163,0.628135061855716,"ENSG00000166483/ENSG00000104320/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000143971/ENSG00000149311/ENSG00000101773",8,"proliferation","Shared"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","6/1739","50/15151",0.12,1.04549741230592,0.116032107386383,0.519249722596366,0.794340351446539,0.63661583181809,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000040275/ENSG00000134982/ENSG00000149311",6,"proliferation","Shared"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","6/1739","50/15151",0.12,1.04549741230592,0.116032107386383,0.519249722596366,0.794340351446539,0.63661583181809,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000040275/ENSG00000134982/ENSG00000149311",6,"proliferation","Shared"
"GO:2000816","negative regulation of mitotic sister chromatid separation","6/1739","50/15151",0.12,1.04549741230592,0.116032107386383,0.519249722596366,0.794340351446539,0.63661583181809,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000040275/ENSG00000134982/ENSG00000149311",6,"proliferation","Shared"
"GO:0010948","negative regulation of cell cycle process","34/1739","296/15151",0.114864864864865,1.00075765817571,0.00474015099883515,0.52576428473005,0.795849441400838,0.637825276302176,"ENSG00000166483/ENSG00000091436/ENSG00000080986/ENSG00000104320/ENSG00000118762/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000141198/ENSG00000169372/ENSG00000108691/ENSG00000152253/ENSG00000117724/ENSG00000136492/ENSG00000115170/ENSG00000128829/ENSG00000172716/ENSG00000075711/ENSG00000205542/ENSG00000040275/ENSG00000163697/ENSG00000134982/ENSG00000106462/ENSG00000175662/ENSG00000132604/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000134371/ENSG00000166164/ENSG00000175215/ENSG00000176390/ENSG00000104885",34,"proliferation","Shared"
"GO:0002407","dendritic cell chemotaxis","2/1739","15/15151",0.133333333333333,1.16166379145103,0.225560041072526,0.527106485862592,0.795849441400838,0.637825276302176,"ENSG00000168811/ENSG00000189403",2,"migration","Shared"
"GO:0033599","regulation of mammary gland epithelial cell proliferation","2/1739","15/15151",0.133333333333333,1.16166379145103,0.225560041072526,0.527106485862592,0.795849441400838,0.637825276302176,"ENSG00000115310/ENSG00000183779",2,"proliferation","Shared"
"GO:1901163","regulation of trophoblast cell migration","2/1739","15/15151",0.133333333333333,1.16166379145103,0.225560041072526,0.527106485862592,0.795849441400838,0.637825276302176,"ENSG00000259207/ENSG00000152661",2,"migration","Shared"
"GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/1739","15/15151",0.133333333333333,1.16166379145103,0.225560041072526,0.527106485862592,0.795849441400838,0.637825276302176,"ENSG00000026508/ENSG00000004487",2,"apoptosis","Shared"
"GO:0036119","response to platelet-derived growth factor","3/1739","24/15151",0.125,1.08905980448534,0.157224524456932,0.530933929525345,0.798018308907764,0.639563492659321,"ENSG00000259207/ENSG00000137710/ENSG00000170962",3,"proliferation","Shared"
"GO:0000132","establishment of mitotic spindle orientation","4/1739","33/15151",0.121212121212121,1.0560579922282,0.116079805970641,0.534032430353896,0.801189849240615,0.642105290748095,"ENSG00000080986/ENSG00000040275/ENSG00000147316/ENSG00000152661",4,"proliferation","Shared"
"GO:0060236","regulation of mitotic spindle organization","5/1739","42/15151",0.119047619047619,1.03719981379556,0.0869274391498525,0.536801930090973,0.80258607413338,0.643224280699813,"ENSG00000111913/ENSG00000127955/ENSG00000197102/ENSG00000141367/ENSG00000115561",5,"proliferation","Shared"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","6/1739","51/15151",0.117647058823529,1.02499746304502,0.0643875476752033,0.539355811212423,0.805343387584023,0.645434100952263,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000040275/ENSG00000134982/ENSG00000149311",6,"proliferation","Shared"
"GO:0090068","positive regulation of cell cycle process","28/1739","245/15151",0.114285714285714,0.995711821243736,-0.0243660258019824,0.540004686761176,0.805888109595716,0.645870662755968,"ENSG00000162733/ENSG00000163235/ENSG00000091436/ENSG00000182621/ENSG00000080986/ENSG00000146648/ENSG00000170312/ENSG00000135046/ENSG00000197102/ENSG00000078401/ENSG00000149295/ENSG00000185630/ENSG00000137710/ENSG00000122966/ENSG00000198887/ENSG00000144283/ENSG00000070950/ENSG00000106462/ENSG00000174808/ENSG00000134371/ENSG00000140443/ENSG00000115561/ENSG00000114251/ENSG00000207725/ENSG00000156831/ENSG00000171132/ENSG00000141564/ENSG00000115008",28,"proliferation","Shared"
"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","7/1739","60/15151",0.116666666666667,1.01645581751965,0.0459880943245359,0.541746248577202,0.808274576499354,0.647783271891585,"ENSG00000207971/ENSG00000012504/ENSG00000164251/ENSG00000182197/ENSG00000092871/ENSG00000204397/ENSG00000137275",7,"apoptosis","Shared"
"GO:1902750","negative regulation of cell cycle G2/M phase transition","8/1739","69/15151",0.115942028985507,1.01014242734872,0.0304050917081926,0.544004315713642,0.811216948057609,0.650141405044037,"ENSG00000166483/ENSG00000104320/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000143971/ENSG00000149311/ENSG00000101773",8,"proliferation","Shared"
"GO:0046006","regulation of activated T cell proliferation","4/1739","34/15151",0.117647058823529,1.02499746304502,0.0525426438661318,0.558487672543889,0.820326820207445,0.657442417545621,"ENSG00000150782/ENSG00000197646/ENSG00000138814/ENSG00000189403",4,"proliferation","Shared"
"GO:0045840","positive regulation of mitotic nuclear division","5/1739","43/15151",0.116279069767442,1.01307888789334,0.0309250842853986,0.558521280807245,0.820326820207445,0.657442417545621,"ENSG00000163235/ENSG00000078401/ENSG00000174808/ENSG00000156831/ENSG00000115008",5,"proliferation","Shared"
"GO:0071364","cellular response to epidermal growth factor stimulus","5/1739","43/15151",0.116279069767442,1.01307888789334,0.0309250842853986,0.558521280807245,0.820326820207445,0.657442417545621,"ENSG00000153071/ENSG00000146648/ENSG00000178568/ENSG00000127947/ENSG00000019549",5,"proliferation","Shared"
"GO:0010965","regulation of mitotic sister chromatid separation","7/1739","61/15151",0.114754098360656,0.999792607396374,-0.000584417075235212,0.559952872330341,0.820326820207445,0.657442417545621,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000040275/ENSG00000134982/ENSG00000149311/ENSG00000156831",7,"proliferation","Shared"
"GO:0006309","apoptotic DNA fragmentation","2/1739","16/15151",0.125,1.08905980448534,0.128339354643883,0.562980725746879,0.820326820207445,0.657442417545621,"ENSG00000136244/ENSG00000120868",2,"apoptosis","Shared"
"GO:0034349","glial cell apoptotic process","2/1739","16/15151",0.125,1.08905980448534,0.128339354643883,0.562980725746879,0.820326820207445,0.657442417545621,"ENSG00000027075/ENSG00000108691",2,"apoptosis","Shared"
"GO:0061450","trophoblast cell migration","2/1739","16/15151",0.125,1.08905980448534,0.128339354643883,0.562980725746879,0.820326820207445,0.657442417545621,"ENSG00000259207/ENSG00000152661",2,"migration","Shared"
"GO:0097193","intrinsic apoptotic signaling pathway","34/1739","301/15151",0.112956810631229,0.984133776810669,-0.100115867579686,0.567303350495965,0.825989019942033,0.661980328766411,"ENSG00000105974/ENSG00000104320/ENSG00000197442/ENSG00000148411/ENSG00000074800/ENSG00000157240/ENSG00000150995/ENSG00000138685/ENSG00000064393/ENSG00000096968/ENSG00000026508/ENSG00000186153/ENSG00000158828/ENSG00000178607/ENSG00000004487/ENSG00000136997/ENSG00000182010/ENSG00000166289/ENSG00000144331/ENSG00000141682/ENSG00000105176/ENSG00000071051/ENSG00000137831/ENSG00000149311/ENSG00000051382/ENSG00000171552/ENSG00000076242/ENSG00000120868/ENSG00000198836/ENSG00000019549/ENSG00000116062/ENSG00000035664/ENSG00000158092/ENSG00000016402",34,"apoptosis","Shared"
"GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","5/1739","44/15151",0.113636363636364,0.990054367713942,-0.0237891517659367,0.579719775828756,0.839543136307392,0.672843134676722,"ENSG00000137801/ENSG00000026508/ENSG00000180370/ENSG00000092871/ENSG00000204397",5,"apoptosis","Shared"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","18/1739","161/15151",0.111801242236025,0.974065912086264,-0.119122125887455,0.584512774842837,0.843684936265138,0.676162537273509,"ENSG00000111913/ENSG00000127955/ENSG00000080986/ENSG00000145632/ENSG00000170312/ENSG00000197102/ENSG00000119408/ENSG00000152253/ENSG00000110318/ENSG00000040275/ENSG00000139174/ENSG00000118007/ENSG00000147526/ENSG00000047849/ENSG00000141367/ENSG00000147316/ENSG00000115561/ENSG00000152661",18,"proliferation","Shared"
"GO:0044342","type B pancreatic cell proliferation","3/1739","26/15151",0.115384615384615,1.00528597337108,0.00971344506502125,0.587006261299514,0.8438493860181,0.67629433382153,"ENSG00000146674/ENSG00000276644/ENSG00000185950",3,"proliferation","Shared"
"GO:0033033","negative regulation of myeloid cell apoptotic process","2/1739","17/15151",0.117647058823529,1.02499746304502,0.037132386814817,0.596854920463383,0.846004201526165,0.678021288350005,"ENSG00000049130/ENSG00000019549",2,"apoptosis","Shared"
"GO:0071605","monocyte chemotactic protein-1 production","2/1739","17/15151",0.117647058823529,1.02499746304502,0.037132386814817,0.596854920463383,0.846004201526165,0.678021288350005,"ENSG00000012504/ENSG00000112851",2,"migration","Shared"
"GO:0071637","regulation of monocyte chemotactic protein-1 production","2/1739","17/15151",0.117647058823529,1.02499746304502,0.037132386814817,0.596854920463383,0.846004201526165,0.678021288350005,"ENSG00000012504/ENSG00000112851",2,"migration","Shared"
"GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/1739","17/15151",0.117647058823529,1.02499746304502,0.037132386814817,0.596854920463383,0.846004201526165,0.678021288350005,"ENSG00000026508/ENSG00000004487",2,"apoptosis","Shared"
"GO:1902969","mitotic DNA replication","2/1739","17/15151",0.117647058823529,1.02499746304502,0.037132386814817,0.596854920463383,0.846004201526165,0.678021288350005,"ENSG00000101003/ENSG00000084073",2,"proliferation","Shared"
"GO:0070229","negative regulation of lymphocyte apoptotic process","4/1739","36/15151",0.111111111111111,0.968053159542521,-0.0691010143549742,0.605219862264139,0.854233208578787,0.684616340660141,"ENSG00000008513/ENSG00000114861/ENSG00000168685/ENSG00000185950",4,"apoptosis","Shared"
"GO:0051306","mitotic sister chromatid separation","7/1739","64/15151",0.109375,0.952927328924669,-0.135883498343119,0.612486664147847,0.858906471475937,0.688361678714737,"ENSG00000080986/ENSG00000152253/ENSG00000117724/ENSG00000040275/ENSG00000134982/ENSG00000149311/ENSG00000156831",7,"proliferation","Shared"
"GO:0010664","negative regulation of striated muscle cell apoptotic process","3/1739","27/15151",0.111111111111111,0.968053159542521,-0.0598254254331795,0.613374871769562,0.858906471475937,0.688361678714737,"ENSG00000125618/ENSG00000096968/ENSG00000151929",3,"apoptosis","Shared"
"GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","3/1739","27/15151",0.111111111111111,0.968053159542521,-0.0598254254331795,0.613374871769562,0.858906471475937,0.688361678714737,"ENSG00000157240/ENSG00000138685/ENSG00000158828",3,"apoptosis","Shared"
"GO:0044818","mitotic G2/M transition checkpoint","6/1739","55/15151",0.109090909090909,0.950452193005384,-0.132551355539158,0.615734158334238,0.861572284682728,0.690498167046247,"ENSG00000104320/ENSG00000170312/ENSG00000140534/ENSG00000143971/ENSG00000149311/ENSG00000101773",6,"proliferation","Shared"
"GO:0008637","apoptotic mitochondrial changes","11/1739","101/15151",0.108910891089109,0.94888379004663,-0.185592498006843,0.6201983627728,0.866201814454068,0.69420845564098,"ENSG00000064655/ENSG00000158828/ENSG00000141682/ENSG00000159445/ENSG00000001084/ENSG00000171552/ENSG00000178568/ENSG00000198836/ENSG00000001460/ENSG00000082701/ENSG00000121858",11,"apoptosis","Shared"
"GO:1901992","positive regulation of mitotic cell cycle phase transition","10/1739","92/15151",0.108695652173913,0.947008525639423,-0.183574005850016,0.621610284223227,0.86744140498834,0.695201912611474,"ENSG00000162733/ENSG00000182621/ENSG00000146648/ENSG00000170312/ENSG00000135046/ENSG00000185630/ENSG00000137710/ENSG00000207725/ENSG00000156831/ENSG00000141564",10,"proliferation","Shared"
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","4/1739","37/15151",0.108108108108108,0.941889560635967,-0.127430869728159,0.627419755208641,0.868174968518272,0.695789819490369,"ENSG00000104320/ENSG00000170312/ENSG00000140534/ENSG00000149311",4,"proliferation","Shared"
"GO:0050798","activated T cell proliferation","4/1739","37/15151",0.108108108108108,0.941889560635967,-0.127430869728159,0.627419755208641,0.868174968518272,0.695789819490369,"ENSG00000150782/ENSG00000197646/ENSG00000138814/ENSG00000189403",4,"proliferation","Shared"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","11/1739","102/15151",0.107843137254902,0.939581007791271,-0.22045963130808,0.633536606296854,0.873539748470924,0.700089366713243,"ENSG00000166483/ENSG00000105810/ENSG00000104320/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000117724/ENSG00000185630/ENSG00000143971/ENSG00000149311/ENSG00000101773",11,"proliferation","Shared"
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","6/1739","56/15151",0.107142857142857,0.933479832416003,-0.179572622229597,0.63367811150975,0.873539748470924,0.700089366713243,"ENSG00000197442/ENSG00000157240/ENSG00000138685/ENSG00000096968/ENSG00000158828/ENSG00000137831",6,"apoptosis","Shared"
"GO:1901989","positive regulation of cell cycle phase transition","12/1739","112/15151",0.107142857142857,0.933479832416003,-0.254426416662842,0.64454020672266,0.884003174509155,0.708475170932889,"ENSG00000162733/ENSG00000182621/ENSG00000146648/ENSG00000170312/ENSG00000135046/ENSG00000185630/ENSG00000137710/ENSG00000106462/ENSG00000134371/ENSG00000207725/ENSG00000156831/ENSG00000141564",12,"proliferation","Shared"
"GO:0040001","establishment of mitotic spindle localization","4/1739","38/15151",0.105263157894737,0.91710299325081,-0.184231819583487,0.648805182052989,0.887706921381399,0.711443500429966,"ENSG00000080986/ENSG00000040275/ENSG00000147316/ENSG00000152661",4,"proliferation","Shared"
"GO:0007052","mitotic spindle organization","14/1739","131/15151",0.106870229007634,0.931104565666853,-0.285167782763553,0.652995013561099,0.891320889042337,0.714339877309778,"ENSG00000111913/ENSG00000127955/ENSG00000080986/ENSG00000145632/ENSG00000197102/ENSG00000119408/ENSG00000152253/ENSG00000110318/ENSG00000139174/ENSG00000118007/ENSG00000147526/ENSG00000047849/ENSG00000141367/ENSG00000115561",14,"proliferation","Shared"
"GO:0045931","positive regulation of mitotic cell cycle","13/1739","122/15151",0.10655737704918,0.928378849725205,-0.28599964884314,0.65477000440148,0.891320889042337,0.714339877309778,"ENSG00000162733/ENSG00000182621/ENSG00000146648/ENSG00000170312/ENSG00000135046/ENSG00000185630/ENSG00000107338/ENSG00000137710/ENSG00000134138/ENSG00000165169/ENSG00000207725/ENSG00000156831/ENSG00000141564",13,"proliferation","Shared"
"GO:0002902","regulation of B cell apoptotic process","2/1739","19/15151",0.105263157894737,0.91710299325081,-0.130189757635239,0.658577808835473,0.891320889042337,0.714339877309778,"ENSG00000114861/ENSG00000185950",2,"apoptosis","Shared"
"GO:0062099","negative regulation of programmed necrotic cell death","2/1739","19/15151",0.105263157894737,0.91710299325081,-0.130189757635239,0.658577808835473,0.891320889042337,0.714339877309778,"ENSG00000105974/ENSG00000137275",2,"apoptosis","Shared"
"GO:0097284","hepatocyte apoptotic process","2/1739","19/15151",0.105263157894737,0.91710299325081,-0.130189757635239,0.658577808835473,0.891320889042337,0.714339877309778,"ENSG00000171552/ENSG00000140443",2,"apoptosis","Shared"
"GO:1901978","positive regulation of cell cycle checkpoint","2/1739","19/15151",0.105263157894737,0.91710299325081,-0.130189757635239,0.658577808835473,0.891320889042337,0.714339877309778,"ENSG00000091436/ENSG00000080986",2,"proliferation","Shared"
"GO:0070849","response to epidermal growth factor","5/1739","48/15151",0.104166666666667,0.907549837071114,-0.230996831782665,0.65867262738007,0.891320889042337,0.714339877309778,"ENSG00000153071/ENSG00000146648/ENSG00000178568/ENSG00000127947/ENSG00000019549",5,"proliferation","Shared"
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","11/1739","104/15151",0.105769230769231,0.921512142256823,-0.289203483479236,0.659459376816796,0.891960072481168,0.714852144244039,"ENSG00000148411/ENSG00000064393/ENSG00000026508/ENSG00000004487/ENSG00000105176/ENSG00000137831/ENSG00000149311/ENSG00000171552/ENSG00000076242/ENSG00000019549/ENSG00000116062",11,"apoptosis","Shared"
"GO:1902749","regulation of cell cycle G2/M phase transition","12/1739","115/15151",0.104347826086957,0.909128184613846,-0.352225910889882,0.68088816637114,0.909643354797356,0.729024227357397,"ENSG00000166483/ENSG00000105810/ENSG00000104320/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000163491/ENSG00000117724/ENSG00000185630/ENSG00000143971/ENSG00000149311/ENSG00000101773",12,"proliferation","Shared"
"GO:0042130","negative regulation of T cell proliferation","6/1739","59/15151",0.101694915254237,0.88601475619146,-0.315871596242729,0.684435540644574,0.909643354797356,0.729024227357397,"ENSG00000111913/ENSG00000177425/ENSG00000197646/ENSG00000075711/ENSG00000164690/ENSG00000114423",6,"proliferation","Shared"
"GO:0010458","exit from mitosis","3/1739","30/15151",0.1,0.871247843588269,-0.254175810615928,0.685465063602555,0.909643354797356,0.729024227357397,"ENSG00000147862/ENSG00000011426/ENSG00000151491",3,"proliferation","Shared"
"GO:0031571","mitotic G1 DNA damage checkpoint signaling","3/1739","30/15151",0.1,0.871247843588269,-0.254175810615928,0.685465063602555,0.909643354797356,0.729024227357397,"ENSG00000145632/ENSG00000169372/ENSG00000149311",3,"proliferation","Shared"
"GO:0044819","mitotic G1/S transition checkpoint signaling","3/1739","30/15151",0.1,0.871247843588269,-0.254175810615928,0.685465063602555,0.909643354797356,0.729024227357397,"ENSG00000145632/ENSG00000169372/ENSG00000149311",3,"proliferation","Shared"
"GO:0070242","thymocyte apoptotic process","2/1739","20/15151",0.1,0.871247843588269,-0.207465090017388,0.686480938534064,0.909643354797356,0.729024227357397,"ENSG00000114251/ENSG00000106571",2,"apoptosis","Shared"
"GO:0050672","negative regulation of lymphocyte proliferation","7/1739","69/15151",0.101449275362319,0.883874623930128,-0.348122060691828,0.691914556146903,0.911320193674604,0.730368112475055,"ENSG00000111913/ENSG00000177425/ENSG00000197646/ENSG00000075711/ENSG00000149311/ENSG00000164690/ENSG00000114423",7,"proliferation","Shared"
"GO:0045787","positive regulation of cell cycle","35/1739","327/15151",0.107033639143731,0.932528272953805,-0.444142502216569,0.697119124811537,0.911320193674604,0.730368112475055,"ENSG00000162733/ENSG00000163235/ENSG00000091436/ENSG00000182621/ENSG00000080986/ENSG00000146648/ENSG00000164442/ENSG00000170312/ENSG00000135046/ENSG00000197102/ENSG00000078401/ENSG00000149295/ENSG00000185630/ENSG00000107338/ENSG00000137710/ENSG00000122966/ENSG00000198887/ENSG00000144283/ENSG00000070950/ENSG00000106462/ENSG00000134138/ENSG00000092969/ENSG00000174808/ENSG00000134371/ENSG00000140443/ENSG00000070018/ENSG00000115561/ENSG00000165169/ENSG00000114251/ENSG00000207725/ENSG00000156831/ENSG00000171132/ENSG00000141564/ENSG00000115008/ENSG00000135250",35,"proliferation","Shared"
"GO:1902093","positive regulation of flagellated sperm motility","1/1739","10/15151",0.1,0.871247843588269,-0.146651519397894,0.704637644459576,0.911320193674604,0.730368112475055,"ENSG00000115353",1,"migration","Shared"
"GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","1/1739","10/15151",0.1,0.871247843588269,-0.146651519397894,0.704637644459576,0.911320193674604,0.730368112475055,"ENSG00000170312",1,"proliferation","Shared"
"GO:2000155","positive regulation of cilium-dependent cell motility","1/1739","10/15151",0.1,0.871247843588269,-0.146651519397894,0.704637644459576,0.911320193674604,0.730368112475055,"ENSG00000115353",1,"migration","Shared"
"GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/1739","10/15151",0.1,0.871247843588269,-0.146651519397894,0.704637644459576,0.911320193674604,0.730368112475055,"ENSG00000186153",1,"apoptosis","Shared"
"GO:0032945","negative regulation of mononuclear cell proliferation","7/1739","70/15151",0.1,0.871247843588269,-0.388774522515523,0.706461711031932,0.911320193674604,0.730368112475055,"ENSG00000111913/ENSG00000177425/ENSG00000197646/ENSG00000075711/ENSG00000149311/ENSG00000164690/ENSG00000114423",7,"proliferation","Shared"
"GO:0007064","mitotic sister chromatid cohesion","3/1739","31/15151",0.0967741935483871,0.84314307444026,-0.314787867016472,0.707135464010166,0.911320193674604,0.730368112475055,"ENSG00000198887/ENSG00000118007/ENSG00000156831",3,"proliferation","Shared"
"GO:0097049","motor neuron apoptotic process","2/1739","21/15151",0.0952380952380952,0.829759851036447,-0.281100429404368,0.712480856387125,0.911320193674604,0.730368112475055,"ENSG00000026103/ENSG00000277586",2,"apoptosis","Shared"
"GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/1739","21/15151",0.0952380952380952,0.829759851036447,-0.281100429404368,0.712480856387125,0.911320193674604,0.730368112475055,"ENSG00000171552/ENSG00000198836",2,"apoptosis","Shared"
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","8/1739","81/15151",0.0987654320987654,0.86049169737113,-0.453309972245133,0.725738391135421,0.915576953759156,0.733779648672533,"ENSG00000064393/ENSG00000026508/ENSG00000186153/ENSG00000004487/ENSG00000136997/ENSG00000144331/ENSG00000141682/ENSG00000105176",8,"apoptosis","Shared"
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","3/1739","32/15151",0.09375,0.816794853364002,-0.373560080635837,0.727640699849245,0.915576953759156,0.733779648672533,"ENSG00000026508/ENSG00000004487/ENSG00000136997",3,"apoptosis","Shared"
"GO:0001832","blastocyst growth","2/1739","22/15151",0.0909090909090909,0.792043494171154,-0.351469849676684,0.736646602903737,0.915576953759156,0.733779648672533,"ENSG00000104320/ENSG00000101003",2,"proliferation","Shared"
"GO:1901673","regulation of mitotic spindle assembly","2/1739","22/15151",0.0909090909090909,0.792043494171154,-0.351469849676684,0.736646602903737,0.915576953759156,0.733779648672533,"ENSG00000111913/ENSG00000115561",2,"proliferation","Shared"
"GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/1739","22/15151",0.0909090909090909,0.792043494171154,-0.351469849676684,0.736646602903737,0.915576953759156,0.733779648672533,"ENSG00000026508/ENSG00000004487",2,"apoptosis","Shared"
"GO:0030252","growth hormone secretion","1/1739","11/15151",0.0909090909090909,0.792043494171154,-0.248436413871152,0.738561106336916,0.915576953759156,0.733779648672533,"ENSG00000149295",1,"proliferation","Shared"
"GO:0033314","mitotic DNA replication checkpoint signaling","1/1739","11/15151",0.0909090909090909,0.792043494171154,-0.248436413871152,0.738561106336916,0.915576953759156,0.733779648672533,"ENSG00000140534",1,"proliferation","Shared"
"GO:0071888","macrophage apoptotic process","1/1739","11/15151",0.0909090909090909,0.792043494171154,-0.248436413871152,0.738561106336916,0.915576953759156,0.733779648672533,"ENSG00000081189",1,"apoptosis","Shared"
"GO:2000672","negative regulation of motor neuron apoptotic process","1/1739","11/15151",0.0909090909090909,0.792043494171154,-0.248436413871152,0.738561106336916,0.915576953759156,0.733779648672533,"ENSG00000277586",1,"apoptosis","Shared"
"GO:0070228","regulation of lymphocyte apoptotic process","5/1739","54/15151",0.0925925925925926,0.806710966285434,-0.512351606610661,0.757750472236693,0.92491653311802,0.741264757633127,"ENSG00000008513/ENSG00000114861/ENSG00000168685/ENSG00000185950/ENSG00000114251",5,"apoptosis","Shared"
"GO:0044786","cell cycle DNA replication","4/1739","44/15151",0.0909090909090909,0.792043494171154,-0.497415220630199,0.759452468229299,0.92491653311802,0.741264757633127,"ENSG00000101003/ENSG00000276644/ENSG00000132604/ENSG00000084073",4,"proliferation","Shared"
"GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","1/1739","12/15151",0.0833333333333333,0.726039869656891,-0.341852474382471,0.768590316117636,0.92491653311802,0.741264757633127,"ENSG00000142273",1,"proliferation","Shared"
"GO:0048630","skeletal muscle tissue growth","1/1739","12/15151",0.0833333333333333,0.726039869656891,-0.341852474382471,0.768590316117636,0.92491653311802,0.741264757633127,"ENSG00000138435",1,"proliferation","Shared"
"GO:0061469","regulation of type B pancreatic cell proliferation","1/1739","12/15151",0.0833333333333333,0.726039869656891,-0.341852474382471,0.768590316117636,0.92491653311802,0.741264757633127,"ENSG00000185950",1,"proliferation","Shared"
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","1/1739","12/15151",0.0833333333333333,0.726039869656891,-0.341852474382471,0.768590316117636,0.92491653311802,0.741264757633127,"ENSG00000080986",1,"proliferation","Shared"
"GO:1903265","positive regulation of tumor necrosis factor-mediated signaling pathway","1/1739","12/15151",0.0833333333333333,0.726039869656891,-0.341852474382471,0.768590316117636,0.92491653311802,0.741264757633127,"ENSG00000137275",1,"apoptosis","Shared"
"GO:2000562","negative regulation of CD4-positive, alpha-beta T cell proliferation","1/1739","12/15151",0.0833333333333333,0.726039869656891,-0.341852474382471,0.768590316117636,0.92491653311802,0.741264757633127,"ENSG00000114423",1,"proliferation","Shared"
