"chr","start","end","Category","TES_Methylation","GFP_Methylation","Methylation_Diff"
"chr1",115730962,115731650,"TEAD1_Unique",3.9587416738834,9.28268253785951,-5.32394086397611
"chr1",115849365,115849570,"TEAD1_Unique",13.5462096871682,22.923900604248,-9.37769091707989
"chr1",116115572,116115986,"TEAD1_Unique",5.28326807596597,17.621022392181,-12.3377543162151
"chr1",116213160,116213721,"TEAD1_Unique",4.68534811705457,5.7105802216988,-1.02523210464423
"chr1",116377776,116378420,"TEAD1_Unique",5.20466826682867,0,5.20466826682867
"chr1",116433208,116433917,"TEAD1_Unique",1.62531968237649,0,1.62531968237649
"chr1",116489078,116489693,"TEAD1_Unique",2.89516065027807,12.0201621674872,-9.12500151720914
"chr1",116494327,116495779,"TEAD1_Unique",0,3.94423616728287,-3.94423616728287
"chr1",116529274,116529665,"TEAD1_Unique",12.8457257212425,19.4151403076795,-6.56941458643699
"chr1",117683802,117684258,"TEAD1_Unique",0.436156007862717,0,0.436156007862717
"chr1",118101285,118101655,"TEAD1_Unique",6.39056104469813,0,6.39056104469813
"chr1",118423311,118423887,"TEAD1_Unique",6.85439665478685,0,6.85439665478685
"chr1",118902393,118903099,"TEAD1_Unique",3.38313938772156,35.2775648945292,-31.8944255068076
"chr1",119140013,119140651,"TEAD1_Unique",4.12074603347898,0,4.12074603347898
"chr1",119565094,119566135,"TEAD1_Unique",7.11796618880786,7.03996947539287,0.077996713414989
"chr1",119587169,119587634,"TEAD1_Unique",6.12332690324906,9.83858395032105,-3.71525704707199
"chr1",119594249,119595885,"TEAD1_Unique",0.897188740091201,12.6032537647916,-11.7060650247004
"chr1",119603685,119604044,"TEAD1_Unique",9.38331892225477,21.0135920842489,-11.6302731619941
"chr1",120558601,120558920,"TEAD1_Unique",0,0,0
"chr1",121573935,121574335,"TEAD1_Unique",4.60439690568501,0,4.60439690568501
"chr1",145751617,145752077,"TEAD1_Unique",6.16698402851626,0,6.16698402851626
"chr1",146377026,146377383,"TEAD1_Unique",0,0,0
"chr1",147292867,147293240,"TEAD1_Unique",4.31969990449793,0,4.31969990449793
"chr1",147712409,147712917,"TEAD1_Unique",3.54499088429749,0,3.54499088429749
"chr1",150561069,150562061,"TEAD1_Unique",2.11293046688145,0,2.11293046688145
"chr1",150568271,150568755,"TEAD1_Unique",6.0564721490919,30.2501386662119,-24.1936665171201
"chr1",150604618,150605147,"TEAD1_Unique",1.86060775181033,0,1.86060775181033
"chr1",151195089,151195693,"TEAD1_Unique",0,0,0
"chr1",151546972,151547757,"TEAD1_Unique",5.47223156645098,0,5.47223156645098
"chr1",152001306,152001951,"TEAD1_Unique",0,0,0
"chr1",153100358,153100581,"TEAD1_Unique",0,0,0
"chr1",153566451,153566807,"TEAD1_Unique",4.02584276813753,0,4.02584276813753
"chr1",153608929,153609344,"TEAD1_Unique",0,0,0
"chr1",154462977,154463340,"TEAD1_Unique",4.15016694121308,0,4.15016694121308
"chr1",154599042,154599806,"TEAD1_Unique",3.29119992723652,0,3.29119992723652
"chr1",154697708,154698111,"TEAD1_Unique",0,0,0
"chr1",154972504,154973156,"TEAD1_Unique",7.06875799625975,0,7.06875799625975
"chr1",155651313,155651767,"TEAD1_Unique",0,4.38325132432875,-4.38325132432875
"chr1",155892720,155893276,"TEAD1_Unique",0.0188342904274083,6.04993427078001,-6.0310999803526
"chr1",155893687,155894175,"TEAD1_Unique",1.8235367695003,0,1.8235367695003
"chr1",156086165,156086723,"TEAD1_Unique",1.74532214388225,0,1.74532214388225
"chr1",156123453,156123780,"TEAD1_Unique",0,0,0
"chr1",156130084,156130456,"TEAD1_Unique",9.00003223572596,0,9.00003223572596
"chr1",156661964,156662264,"TEAD1_Unique",0,0,0
"chr1",156896741,156897364,"TEAD1_Unique",0,2.93896161592924,-2.93896161592924
"chr1",157034179,157034650,"TEAD1_Unique",2.88938134403552,3.39973522444903,-0.510353880413508
"chr1",158002185,158003728,"TEAD1_Unique",2.97598866477531,7.572026648052,-4.59603798327668
"chr1",158009709,158010005,"TEAD1_Unique",0,0,0
"chr1",158017980,158018243,"TEAD1_Unique",8.94093692663944,7.90179907191883,1.03913785472061
"chr1",158019226,158020015,"TEAD1_Unique",1.46073034745228,0,1.46073034745228
"chr1",158999611,159000046,"TEAD1_Unique",0,0,0
"chr1",159849034,159849441,"TEAD1_Unique",9.7450273177203,0,9.7450273177203
"chr1",159916024,159916667,"TEAD1_Unique",6.41821544955236,1.31705640117574,5.10115904837662
"chr1",160206259,160206882,"TEAD1_Unique",4.40474894107916,0,4.40474894107916
"chr1",160217650,160218095,"TEAD1_Unique",0,0,0
"chr1",160837823,160838369,"TEAD1_Unique",0.920569843522373,9.09412510259932,-8.17355525907694
"chr1",161512933,161513206,"TEAD1_Unique",0,0,0
"chr1",161594606,161594917,"TEAD1_Unique",0,0,0
"chr1",161706531,161706969,"TEAD1_Unique",0,2.08873809605905,-2.08873809605905
"chr1",161962361,161962843,"TEAD1_Unique",3.4751800473926,0,3.4751800473926
"chr1",161994222,161994635,"TEAD1_Unique",5.32135627120013,0,5.32135627120013
"chr1",162404760,162405106,"TEAD1_Unique",10.8232305345343,9.97553023412523,0.847700300409059
"chr1",162660676,162661085,"TEAD1_Unique",3.9659962537812,0,3.9659962537812
"chr1",162823963,162824387,"TEAD1_Unique",0,0,0
"chr1",164588867,164589478,"TEAD1_Unique",4.97108192693174,0,4.97108192693174
"chr1",164591777,164592354,"TEAD1_Unique",1.45199996789846,5.71114478721751,-4.25914481931904
"chr1",164637606,164638315,"TEAD1_Unique",0,1.93723103697871,-1.93723103697871
"chr1",164735604,164735906,"TEAD1_Unique",0.242359400582392,19.4437044729101,-19.2013450723277
"chr1",165645442,165645976,"TEAD1_Unique",2.66679470739632,0,2.66679470739632
"chr1",166905882,166906499,"TEAD1_Unique",1.35801938745196,8.0864371636153,-6.72841777616334
"chr1",166925911,166926227,"TEAD1_Unique",2.64749520960666,0,2.64749520960666
"chr1",167136040,167136511,"TEAD1_Unique",0.911268412056616,0,0.911268412056616
"chr1",167522028,167522794,"TEAD1_Unique",8.20651505730143,3.10832550566075,5.09818955164068
"chr1",167808134,167808511,"TEAD1_Unique",0,0.424516677856445,-0.424516677856445
"chr1",167820043,167820291,"TEAD1_Unique",0,0,0
"chr1",168228712,168229327,"TEAD1_Unique",0,0.260498870502819,-0.260498870502819
"chr1",168236773,168237568,"TEAD1_Unique",0.500812300485582,10.3676043083919,-9.86679200790635
"chr1",168301688,168302151,"TEAD1_Unique",0,0,0
"chr1",168506424,168506707,"TEAD1_Unique",5.79942915473186,0,5.79942915473186
"chr1",168654136,168654710,"TEAD1_Unique",3.83138600225034,0,3.83138600225034
"chr1",169113710,169114067,"TEAD1_Unique",7.03287135289368,0,7.03287135289368
"chr1",170332740,170333416,"TEAD1_Unique",0,0,0
"chr1",171141632,171141935,"TEAD1_Unique",3.0712903926247,22.923900604248,-19.8526102116233
"chr1",171654276,171654775,"TEAD1_Unique",1.88832595825195,0,1.88832595825195
"chr1",171909608,171910460,"TEAD1_Unique",10.0848206210388,26.1488909749325,-16.0640703538937
"chr1",172897731,172898054,"TEAD1_Unique",4.33874620037314,9.90538914998372,-5.56664294961058
"chr1",172918038,172918300,"TEAD1_Unique",8.37660437754352,0,8.37660437754352
"chr1",172990699,172990947,"TEAD1_Unique",6.19330468235246,0,6.19330468235246
"chr1",173042866,173043220,"TEAD1_Unique",0,17.4350793328084,-17.4350793328084
"chr1",174060209,174060499,"TEAD1_Unique",6.48909264004108,0,6.48909264004108
"chr1",174795903,174796273,"TEAD1_Unique",3.67598644164052,0,3.67598644164052
"chr1",178048192,178049136,"TEAD1_Unique",1.11012695958375,0,1.11012695958375
"chr1",178060563,178061704,"TEAD1_Unique",3.1233256752562,0,3.1233256752562
"chr1",178608576,178609182,"TEAD1_Unique",0,9.25264521917755,-9.25264521917755
"chr1",178684608,178685225,"TEAD1_Unique",3.5648008920614,0,3.5648008920614
"chr1",179143026,179143807,"TEAD1_Unique",3.54161135193027,0,3.54161135193027
"chr1",179547289,179547678,"TEAD1_Unique",6.18682294014173,0,6.18682294014173
"chr1",179753000,179753584,"TEAD1_Unique",0.555917423606938,9.56142179048978,-9.00550436688285
"chr1",180151391,180151834,"TEAD1_Unique",4.01670937065606,0,4.01670937065606
"chr1",180530536,180530830,"TEAD1_Unique",0,5.05102894669872,-5.05102894669872
"chr1",180974152,180974588,"TEAD1_Unique",4.08105025302354,0,4.08105025302354
"chr1",181086996,181087291,"TEAD1_Unique",3.01253202799204,0,3.01253202799204
"chr1",181714616,181714850,"TEAD1_Unique",0,0,0
"chr1",182279678,182280152,"TEAD1_Unique",0,6.756518072831,-6.756518072831
"chr1",182614839,182615471,"TEAD1_Unique",2.32021795818214,5.46841862755364,-3.1482006693715
"chr1",183071217,183071544,"TEAD1_Unique",0,0,0
"chr1",183272186,183272729,"TEAD1_Unique",0,0,0
"chr1",183349259,183349583,"TEAD1_Unique",11.0394104942909,0,11.0394104942909
"chr1",183827490,183828327,"TEAD1_Unique",3.38005839782569,0.300910389793232,3.07914800803246
"chr1",183869377,183870033,"TEAD1_Unique",4.19947342313769,0,4.19947342313769
"chr1",183881597,183882169,"TEAD1_Unique",3.00257375560714,10.761831173722,-7.75925741811489
"chr1",185337308,185337618,"TEAD1_Unique",0,2.80099107061552,-2.80099107061552
"chr1",185453553,185454275,"TEAD1_Unique",5.60081806947911,35.8602528077438,-30.2594347382647
"chr1",185971767,185971975,"TEAD1_Unique",0,4.82608433773643,-4.82608433773643
"chr1",187445007,187445371,"TEAD1_Unique",1.86820680801183,4.01953325663527,-2.15132644862345
"chr1",187471488,187471972,"TEAD1_Unique",0,0,0
"chr1",192539625,192540086,"TEAD1_Unique",0,0,0
"chr1",192544802,192545316,"TEAD1_Unique",2.24073198929574,0,2.24073198929574
"chr1",192700784,192701223,"TEAD1_Unique",0,0,0
"chr1",192709627,192709910,"TEAD1_Unique",9.60415477484045,0,9.60415477484045
"chr1",193264323,193264846,"TEAD1_Unique",0,11.8119335174561,-11.8119335174561
"chr1",195125139,195125550,"TEAD1_Unique",0,2.7820267723602,-2.7820267723602
"chr1",197179121,197179375,"TEAD1_Unique",0,0,0
"chr1",197736533,197737092,"TEAD1_Unique",4.83321383340018,15.8829882758004,-11.0497744424003
"chr1",198577598,198577916,"TEAD1_Unique",12.3651637732048,0.431170544280528,11.9339932289243
"chr1",199122905,199123157,"TEAD1_Unique",4.80996511105021,0,4.80996511105021
"chr1",199403576,199404166,"TEAD1_Unique",4.34893645207491,12.0244070398424,-7.67547058776752
"chr1",199449066,199449898,"TEAD1_Unique",5.13828466261993,5.36633927710488,-0.228054614484954
"chr1",199759403,199759823,"TEAD1_Unique",0.07475558029501,0,0.07475558029501
"chr1",200076080,200076694,"TEAD1_Unique",15.8639366335985,14.5371077002549,1.32682893334366
"chr1",200320906,200321448,"TEAD1_Unique",4.82997226890719,6.96582615046211,-2.13585388155493
"chr1",200438828,200439209,"TEAD1_Unique",12.1658772773144,0,12.1658772773144
"chr1",201448302,201448823,"TEAD1_Unique",13.1836722801472,0,13.1836722801472
"chr1",201456805,201457340,"TEAD1_Unique",2.27037532293974,0,2.27037532293974
"chr1",201503534,201503773,"TEAD1_Unique",10.1847210248311,0,10.1847210248311
"chr1",201565376,201566042,"TEAD1_Unique",0,0,0
"chr1",201756599,201757091,"TEAD1_Unique",0,15.9025841919936,-15.9025841919936
"chr1",202589321,202589537,"TEAD1_Unique",0,0,0
"chr1",203455059,203455334,"TEAD1_Unique",6.91778028184089,0,6.91778028184089
"chr1",203480670,203481056,"TEAD1_Unique",0,0,0
"chr1",203558317,203558709,"TEAD1_Unique",0,0,0
"chr1",203645116,203645675,"TEAD1_Unique",3.09100975309099,12.4853387219565,-9.39432896886553
"chr1",203692792,203693391,"TEAD1_Unique",2.79751993815104,0,2.79751993815104
"chr1",203751031,203751425,"TEAD1_Unique",7.43641652940195,43.2363159083113,-35.7998993789093
"chr1",203858000,203858323,"TEAD1_Unique",0,0,0
"chr1",204565591,204566065,"TEAD1_Unique",0,5.30869277151007,-5.30869277151007
"chr1",204885383,204886025,"TEAD1_Unique",0,0,0
"chr1",204989990,204990741,"TEAD1_Unique",8.38415396467168,11.5839083651279,-3.19975440045621
"chr1",205144747,205145338,"TEAD1_Unique",0.779714171950882,6.58287686270636,-5.80316269075548
"chr1",205175527,205176248,"TEAD1_Unique",4.94020086906623,0,4.94020086906623
"chr1",205298273,205299015,"TEAD1_Unique",1.55313186337457,0.462797454998278,1.09033440837629
"chr1",205304919,205305173,"TEAD1_Unique",5.84187987084482,0,5.84187987084482
"chr1",205313629,205314367,"TEAD1_Unique",0,4.0326212159029,-4.0326212159029
"chr1",205372308,205372587,"TEAD1_Unique",0,7.12278340203421,-7.12278340203421
"chr1",205374587,205375147,"TEAD1_Unique",0,6.41542316375569,-6.41542316375569
"chr1",205477805,205478414,"TEAD1_Unique",3.19880353583664,21.1952130176982,-17.9964094818616
"chr1",205889790,205890097,"TEAD1_Unique",19.8913993835449,5.13555270356017,14.7558466799847
"chr1",206455845,206456212,"TEAD1_Unique",0.741190744482953,13.0815931195798,-12.3404023750969
"chr1",206873668,206874051,"TEAD1_Unique",1.36597653230031,11.3425549864769,-9.97657845417658
"chr1",206905385,206905844,"TEAD1_Unique",7.9820326100225,0,7.9820326100225
"chr1",207007067,207007869,"TEAD1_Unique",0,0,0
"chr1",207021460,207021786,"TEAD1_Unique",0,22.923900604248,-22.923900604248
"chr1",207393659,207394057,"TEAD1_Unique",0.0525849612434406,7.00931296671243,-6.95672800546899
"chr1",207890305,207890717,"TEAD1_Unique",0,0,0
"chr1",208207483,208207900,"TEAD1_Unique",0,1.97430912729656,-1.97430912729656
"chr1",208791574,208791899,"TEAD1_Unique",0.61142115212657,0,0.61142115212657
"chr1",209080358,209080761,"TEAD1_Unique",4.72599824584357,1.19158889279507,3.53440935304849
"chr1",209406003,209406612,"TEAD1_Unique",2.88924190333632,0,2.88924190333632
"chr1",209567658,209568148,"TEAD1_Unique",0,0,0
"chr1",209769255,209769580,"TEAD1_Unique",0,0,0
"chr1",209873220,209873433,"TEAD1_Unique",0,0,0
"chr1",210188292,210188583,"TEAD1_Unique",0,0,0
"chr1",210233674,210234140,"TEAD1_Unique",0,3.92700652749431,-3.92700652749431
"chr1",210374165,210374720,"TEAD1_Unique",0,0,0
"chr1",210393679,210393944,"TEAD1_Unique",0,0,0
"chr1",210438987,210439483,"TEAD1_Unique",2.40631745183012,0,2.40631745183012
"chr1",210597565,210598541,"TEAD1_Unique",0,0,0
"chr1",210882597,210883169,"TEAD1_Unique",0,0,0
"chr1",211359926,211360428,"TEAD1_Unique",0.583975335001709,6.74500455154813,-6.16102921654642
"chr1",211735432,211736492,"TEAD1_Unique",0.28673920195469,0,0.28673920195469
"chr1",212540130,212540502,"TEAD1_Unique",0,0,0
"chr1",212596016,212596803,"TEAD1_Unique",2.06352596960697,0,2.06352596960697
"chr1",212655912,212656320,"TEAD1_Unique",0,0,0
"chr1",212667477,212667951,"TEAD1_Unique",0.309199572111431,0,0.309199572111431
"chr1",212712449,212713114,"TEAD1_Unique",2.67780624710404,0,2.67780624710404
"chr1",213041314,213041799,"TEAD1_Unique",0,14.0090503692627,-14.0090503692627
"chr1",213723114,213723405,"TEAD1_Unique",3.30528896802092,0,3.30528896802092
"chr1",213724858,213725867,"TEAD1_Unique",1.58918521239026,1.52069439651943,0.0684908158708324
"chr1",214207389,214207833,"TEAD1_Unique",0,0,0
"chr1",214248748,214249145,"TEAD1_Unique",3.82198860896892,0,3.82198860896892
"chr1",214377876,214378254,"TEAD1_Unique",5.259189857342,13.6091993729483,-8.35000951560632
"chr1",214551484,214552594,"TEAD1_Unique",0,0,0
"chr1",215458154,215458712,"TEAD1_Unique",2.81503571593911,7.7916656794403,-4.9766299635012
"chr1",218351089,218351979,"TEAD1_Unique",5.6751035782357,7.97578347117277,-2.30067989293708
"chr1",218370262,218370784,"TEAD1_Unique",0,0,0
"chr1",218380396,218380760,"TEAD1_Unique",0,0,0
"chr1",218424614,218425014,"TEAD1_Unique",4.18581536880455,22.923900604248,-18.7380852354435
"chr1",218487891,218488153,"TEAD1_Unique",0.797771845480335,0,0.797771845480335
"chr1",218496690,218496935,"TEAD1_Unique",4.3071572218484,13.9780022846005,-9.67084506275208
"chr1",218674398,218674752,"TEAD1_Unique",1.65486452344438,0.193723103697871,1.46114141974651
"chr1",219430411,219430716,"TEAD1_Unique",5.82816653781467,5.6935177971335,0.134648740681168
"chr1",219432108,219432587,"TEAD1_Unique",0,3.00876195430756,-3.00876195430756
"chr1",220808540,220808952,"TEAD1_Unique",3.81018151382557,0,3.81018151382557
"chr1",221097921,221098306,"TEAD1_Unique",8.85999792227473,0,8.85999792227473
"chr1",221284035,221284369,"TEAD1_Unique",0,0,0
"chr1",221392563,221392755,"TEAD1_Unique",8.86002104764158,0,8.86002104764158
"chr1",221442043,221442340,"TEAD1_Unique",8.09684548602008,40.7707755837665,-32.6739300977464
"chr1",221725677,221726077,"TEAD1_Unique",0,0,0
"chr1",221816778,221817158,"TEAD1_Unique",7.87488297590121,0,7.87488297590121
"chr1",222371336,222371624,"TEAD1_Unique",0,0,0
"chr1",223081295,223081562,"TEAD1_Unique",0,0,0
"chr1",223674482,223674712,"TEAD1_Unique",2.81568565203514,3.17560527851055,-0.359919626475413
"chr1",224168905,224169275,"TEAD1_Unique",13.0072764887643,0,13.0072764887643
"chr1",224260027,224260342,"TEAD1_Unique",30.7416424811641,0,30.7416424811641
"chr1",224450506,224451253,"TEAD1_Unique",7.76983086693096,0,7.76983086693096
"chr1",224498255,224498969,"TEAD1_Unique",0,0,0
"chr1",225454580,225454937,"TEAD1_Unique",0,0,0
"chr1",225482563,225482878,"TEAD1_Unique",0,0,0
"chr1",225735589,225735915,"TEAD1_Unique",0,6.44953778468141,-6.44953778468141
"chr1",225817494,225817930,"TEAD1_Unique",5.76148271015089,0,5.76148271015089
"chr1",226653769,226654295,"TEAD1_Unique",5.25530085120301,0,5.25530085120301
"chr1",226662781,226663196,"TEAD1_Unique",0,0,0
"chr1",227357359,227357625,"TEAD1_Unique",0,0,0
"chr1",228457495,228457910,"TEAD1_Unique",0,0,0
"chr1",229040477,229041173,"TEAD1_Unique",7.57075613232562,6.80810247500624,0.762653657319385
"chr1",229287379,229287757,"TEAD1_Unique",0,1.63310109845567,-1.63310109845567
"chr1",229534929,229535722,"TEAD1_Unique",5.81346103466428,4.04199758765079,1.77146344701349
"chr1",229980053,229980488,"TEAD1_Unique",0.673714664004265,0,0.673714664004265
"chr1",230084243,230085249,"TEAD1_Unique",0.927182005320665,2.50410036391985,-1.57691835859918
"chr1",230153653,230154216,"TEAD1_Unique",0,1.95097026419132,-1.95097026419132
"chr1",230359860,230360498,"TEAD1_Unique",0,5.77581846210319,-5.77581846210319
"chr1",230856014,230856365,"TEAD1_Unique",0,0,0
"chr1",230858891,230859611,"TEAD1_Unique",4.51054513537107,14.3075662578525,-9.79702112248139
"chr1",231053534,231054032,"TEAD1_Unique",5.40302573225063,0,5.40302573225063
"chr1",231139223,231140723,"TEAD1_Unique",1.88706791297664,10.5379846713926,-8.65091675841594
"chr1",231395553,231396209,"TEAD1_Unique",6.03572257867868,13.2239852800761,-7.18826270139744
"chr1",231961822,231962162,"TEAD1_Unique",0,0,0
"chr1",232124192,232124781,"TEAD1_Unique",8.3569779476877,4.66248825849113,3.69448968919657
"chr1",232142423,232143453,"TEAD1_Unique",3.31713659247649,0,3.31713659247649
"chr1",232538342,232538840,"TEAD1_Unique",0,8.26914250253437,-8.26914250253437
"chr1",232891025,232891407,"TEAD1_Unique",0.164345166079369,0,0.164345166079369
"chr1",233406749,233407392,"TEAD1_Unique",2.76928410026598,2.91888175395705,-0.149597653691072
"chr1",233909127,233909596,"TEAD1_Unique",1.24995571704621,0,1.24995571704621
"chr1",233916728,233917029,"TEAD1_Unique",0,10.8546946569784,-10.8546946569784
"chr1",234610804,234611573,"TEAD1_Unique",1.90739995783026,0,1.90739995783026
"chr1",234612664,234613044,"TEAD1_Unique",0.110138580242167,0,0.110138580242167
"chr1",234618502,234619308,"TEAD1_Unique",0,0.227250563610885,-0.227250563610885
"chr1",234631630,234632135,"TEAD1_Unique",0,9.74039254923583,-9.74039254923583
"chr1",234702813,234703143,"TEAD1_Unique",5.32458477654126,12.4661695128841,-7.14158473634288
"chr1",234723983,234724971,"TEAD1_Unique",4.43387922358344,0,4.43387922358344
"chr1",234731193,234732260,"TEAD1_Unique",6.36513160676992,0,6.36513160676992
"chr1",234871654,234872005,"TEAD1_Unique",0,0,0
"chr1",234933495,234933881,"TEAD1_Unique",0,0,0
"chr1",234971053,234971417,"TEAD1_Unique",0,0,0
"chr1",234980344,234981219,"TEAD1_Unique",3.59270540002274,0,3.59270540002274
"chr1",234984350,234984838,"TEAD1_Unique",5.10590295460083,0,5.10590295460083
"chr1",234986598,234987945,"TEAD1_Unique",5.1752956118711,0,5.1752956118711
"chr1",234997260,234997632,"TEAD1_Unique",0,0,0
"chr1",235011584,235012385,"TEAD1_Unique",0.523226302758119,0,0.523226302758119
"chr1",235073440,235074025,"TEAD1_Unique",7.5189129565763,0,7.5189129565763
"chr1",235074528,235074992,"TEAD1_Unique",3.04568702943863,0,3.04568702943863
"chr1",235075271,235075809,"TEAD1_Unique",1.94632648758189,0,1.94632648758189
"chr1",235090287,235090734,"TEAD1_Unique",5.43267849513463,0,5.43267849513463
"chr1",235469079,235469379,"TEAD1_Unique",7.59787953018746,6.85432243980839,0.743557090379074
"chr1",235632419,235632889,"TEAD1_Unique",5.1005737725843,0,5.1005737725843
"chr1",235943582,235944177,"TEAD1_Unique",13.3597655968378,5.73097515106201,7.62879044577579
"chr1",236129192,236129876,"TEAD1_Unique",0.245038242757755,0,0.245038242757755
"chr1",236517214,236517627,"TEAD1_Unique",0,13.2892177415931,-13.2892177415931
"chr1",236534319,236534582,"TEAD1_Unique",0,0,0
"chr1",236854489,236854849,"TEAD1_Unique",3.458153109141,11.4301997472705,-7.97204663812949
"chr1",236978660,236979141,"TEAD1_Unique",1.1317767384636,8.18032563078948,-7.04854889232588
"chr1",236980558,236980918,"TEAD1_Unique",3.5743935497844,0,3.5743935497844
"chr1",238558217,238558560,"TEAD1_Unique",0,0,0
"chr1",238617093,238617385,"TEAD1_Unique",0,0,0
"chr1",239914937,239915210,"TEAD1_Unique",0,0,0
"chr1",240031098,240031596,"TEAD1_Unique",2.79611837505578,0,2.79611837505578
"chr1",240100516,240100911,"TEAD1_Unique",2.64916660809758,0,2.64916660809758
"chr1",240258900,240259170,"TEAD1_Unique",5.07115007238634,34.0052473342727,-28.9340972618863
"chr1",240737388,240738007,"TEAD1_Unique",3.21489186440745,0,3.21489186440745
"chr1",240739030,240739612,"TEAD1_Unique",1.4395471379851,6.76314048701658,-5.32359334903148
"chr1",240765781,240766236,"TEAD1_Unique",8.51219060128195,0,8.51219060128195
"chr1",241482678,241483213,"TEAD1_Unique",7.49614005302315,0,7.49614005302315
"chr1",241641555,241642049,"TEAD1_Unique",5.42549321338384,15.4215425741793,-9.99604936079546
"chr1",243718895,243719670,"TEAD1_Unique",1.35189302188834,5.61281071495764,-4.2609176930693
"chr1",243917441,243917786,"TEAD1_Unique",0,0,0
"chr1",243926890,243927408,"TEAD1_Unique",0,0,0
"chr1",243950090,243950688,"TEAD1_Unique",2.94229976800527,0,2.94229976800527
"chr1",244163874,244164535,"TEAD1_Unique",0,7.61821470231808,-7.61821470231808
"chr1",244272636,244273283,"TEAD1_Unique",0.210461569421085,7.25215991338094,-7.04169834395986
"chr1",244273830,244274038,"TEAD1_Unique",8.0813524529124,0,8.0813524529124
"chr1",245585442,245585678,"TEAD1_Unique",0,16.2498535928847,-16.2498535928847
"chr1",245822864,245823418,"TEAD1_Unique",3.17556317303632,6.89782234398094,-3.72225917094463
"chr1",246139721,246140196,"TEAD1_Unique",0,0,0
"chr1",246215026,246215287,"TEAD1_Unique",10.4906997680664,0,10.4906997680664
"chr2",393775,394182,"TEAD1_Unique",0,0,0
"chr2",586689,587257,"TEAD1_Unique",1.60402615082913,0,1.60402615082913
"chr2",1613783,1614745,"TEAD1_Unique",1.63406538443402,0,1.63406538443402
"chr2",1685868,1686258,"TEAD1_Unique",2.97817819502652,0,2.97817819502652
"chr2",1717183,1717530,"TEAD1_Unique",1.7484499613444,0,1.7484499613444
"chr2",1720872,1721722,"TEAD1_Unique",0,0,0
"chr2",1755638,1756333,"TEAD1_Unique",0,0,0
"chr2",1817214,1817679,"TEAD1_Unique",3.37683468929176,0,3.37683468929176
"chr2",2012548,2012832,"TEAD1_Unique",0,0,0
"chr2",2271634,2272011,"TEAD1_Unique",5.2731030580228,0,5.2731030580228
"chr2",3465742,3466312,"TEAD1_Unique",1.70863904802686,0,1.70863904802686
"chr2",3470289,3470632,"TEAD1_Unique",2.74465982304063,0,2.74465982304063
"chr2",3536004,3536663,"TEAD1_Unique",0,0,0
"chr2",3571191,3571720,"TEAD1_Unique",2.57319050914836,11.2456870888764,-8.67249657972804
"chr2",7146219,7146701,"TEAD1_Unique",1.7375900236963,0,1.7375900236963
"chr2",7165678,7166388,"TEAD1_Unique",5.10515535464602,11.3168623236161,-6.2117069689701
"chr2",7191783,7192281,"TEAD1_Unique",0.168187571431926,0,0.168187571431926
"chr2",8669339,8670039,"TEAD1_Unique",2.97810164599888,0,2.97810164599888
"chr2",9178966,9180118,"TEAD1_Unique",0,2.98229409422134,-2.98229409422134
"chr2",9287547,9288022,"TEAD1_Unique",5.64205701811975,0,5.64205701811975
"chr2",9498233,9498746,"TEAD1_Unique",0.979676242932271,0.802782511432811,0.17689373149946
"chr2",9594580,9594972,"TEAD1_Unique",6.40651401975986,0,6.40651401975986
"chr2",9637226,9637682,"TEAD1_Unique",2.75466192733798,0.100323416211151,2.65433851112683
"chr2",9675083,9675933,"TEAD1_Unique",0,0,0
"chr2",9941082,9941772,"TEAD1_Unique",5.04039409985246,10.5828137377064,-5.54241963785395
"chr2",10120302,10120632,"TEAD1_Unique",3.86666275439306,0,3.86666275439306
"chr2",10179414,10179847,"TEAD1_Unique",13.0045757205805,0,13.0045757205805
"chr2",10180211,10180629,"TEAD1_Unique",0,0.492398819661652,-0.492398819661652
"chr2",10220642,10221245,"TEAD1_Unique",1.19844086754401,3.79534778216027,-2.59690691461626
"chr2",10270728,10271011,"TEAD1_Unique",2.6226749420166,0,2.6226749420166
"chr2",10371505,10372428,"TEAD1_Unique",0.204364281196099,0,0.204364281196099
"chr2",10389738,10390630,"TEAD1_Unique",4.49937067320205,5.39083888789708,-0.891468214695024
"chr2",10402259,10402522,"TEAD1_Unique",16.1333788091486,0,16.1333788091486
"chr2",10405423,10406247,"TEAD1_Unique",0,6.30754598444158,-6.30754598444158
"chr2",10584914,10585171,"TEAD1_Unique",19.3142009409823,21.3245587016261,-2.01035776064377
"chr2",10648060,10648670,"TEAD1_Unique",4.99638892390724,7.50373178535124,-2.507342861444
"chr2",11175411,11175980,"TEAD1_Unique",7.36186847352145,0,7.36186847352145
"chr2",11374369,11375029,"TEAD1_Unique",0,14.5658957615562,-14.5658957615562
"chr2",11379598,11380041,"TEAD1_Unique",5.50523450353124,0,5.50523450353124
"chr2",11697275,11697934,"TEAD1_Unique",2.92467993533973,0,2.92467993533973
"chr2",11709902,11711152,"TEAD1_Unique",1.42559469270287,18.306169508363,-16.8805748156602
"chr2",12024169,12024527,"TEAD1_Unique",0,0,0
"chr2",12046564,12047057,"TEAD1_Unique",2.27227707526944,0,2.27227707526944
"chr2",12169714,12170436,"TEAD1_Unique",4.97691565760273,0,4.97691565760273
"chr2",12534480,12535163,"TEAD1_Unique",2.19323109186184,6.03260542217054,-3.8393743303087
