"gene_idx","ensembl_id","symbol","is_deg","expr_direction","gene_width","n_dmrs","has_dmr","dmr_density"
25373,"ENSG00000241369","LINC01192",FALSE,"Not_DEG",252412,0,FALSE,0
25374,"ENSG00000291141","EMBP1",TRUE,"DOWN",56600,2,TRUE,35.3356890459364
25375,"ENSG00000196369","SRGAP2B",TRUE,"DOWN",208264,0,FALSE,0
25376,"ENSG00000185615","PDIA2",FALSE,"Not_DEG",4052,0,FALSE,0
25377,"ENSG00000226792","C13orf42",FALSE,"Not_DEG",118134,0,FALSE,0
25378,"ENSG00000253309","SERPINE3",TRUE,"UP",28963,0,FALSE,0
25379,"ENSG00000059145","UNKL",TRUE,"DOWN",51547,1,TRUE,19.3997710827012
25380,NA,"RPS16P5",FALSE,"Not_DEG",404,0,FALSE,0
25381,"ENSG00000182199","SHMT2",TRUE,"DOWN",5363,0,FALSE,0
25382,"ENSG00000293444","MROH3P",FALSE,"Not_DEG",49209,0,FALSE,0
25383,"ENSG00000232237","ASCL5",FALSE,"Not_DEG",13242,0,FALSE,0
25384,"ENSG00000285566","LOC647264",FALSE,"Not_DEG",693,0,FALSE,0
25385,"ENSG00000227729","RD3L",FALSE,"Not_DEG",2136,0,FALSE,0
25386,"ENSG00000214249","CTAGE11P",FALSE,"Not_DEG",2353,0,FALSE,0
25387,"ENSG00000205835","GMNC",FALSE,"Not_DEG",39693,0,FALSE,0
25388,"ENSG00000226174","TEX22",FALSE,"Not_DEG",15322,0,FALSE,0
25389,"ENSG00000214146","LINC02026",FALSE,"Not_DEG",46389,4,TRUE,86.2273383776326
25390,"ENSG00000168779","SHOX2",TRUE,"UP",10516,1,TRUE,95.093191327501
25391,"ENSG00000101940","WDR13",FALSE,"Not_DEG",18828,1,TRUE,53.1123858083705
25392,"ENSG00000084070","SMAP2",FALSE,"Not_DEG",78477,1,TRUE,12.7425870000127
25393,"ENSG00000165792","METTL17",FALSE,"Not_DEG",7063,0,FALSE,0
25394,"ENSG00000182827","ACBD3",TRUE,"UP",42063,1,TRUE,23.7738630150013
25395,"ENSG00000118855","MFSD1",TRUE,"UP",97522,2,TRUE,20.5081930231127
25396,NA,"FRG2EP",FALSE,"Not_DEG",1648,0,FALSE,0
25397,"ENSG00000105520","PLPPR2",TRUE,"UP",10313,1,TRUE,96.9649956365752
25398,"ENSG00000108854","SMURF2",FALSE,"Not_DEG",120026,4,TRUE,33.326112675587
25399,"ENSG00000128596","CCDC136",TRUE,"DOWN",31376,2,TRUE,63.7429882712902
25400,"ENSG00000185420","SMYD3",FALSE,"Not_DEG",757971,9,TRUE,11.8738051983519
25401,"ENSG00000140688","RUSF1",FALSE,"Not_DEG",19839,0,FALSE,0
25402,"ENSG00000123472","ATPAF1",FALSE,"Not_DEG",41131,0,FALSE,0
25403,"ENSG00000186205","MTARC1",FALSE,"Not_DEG",98152,3,TRUE,30.5648382101231
25404,"ENSG00000227059","ANHX",FALSE,"Not_DEG",17566,0,FALSE,0
25405,"ENSG00000136205","TNS3",TRUE,"DOWN",307405,12,TRUE,39.036450285454
25406,"ENSG00000090402","SI",FALSE,"Not_DEG",179165,0,FALSE,0
25407,"ENSG00000158863","FHIP2B",FALSE,"Not_DEG",15762,0,FALSE,0
25408,"ENSG00000059378","PARP12",TRUE,"DOWN",39203,6,TRUE,153.049511516976
25409,"ENSG00000141441","GAREM1",TRUE,"DOWN",346006,1,TRUE,2.89012329265966
25410,"ENSG00000105732","ZNF574",FALSE,"Not_DEG",13076,0,FALSE,0
25411,"ENSG00000182158","CREB3L2",FALSE,"Not_DEG",127108,2,TRUE,15.7346508480977
25412,"ENSG00000116497","S100PBP",TRUE,"DOWN",42109,2,TRUE,47.4957847491035
25413,"ENSG00000127080","IPPK",TRUE,"UP",56949,2,TRUE,35.1191416881771
25414,"ENSG00000163875","MEAF6",FALSE,"Not_DEG",24774,0,FALSE,0
25415,"ENSG00000196470","SIAH1",FALSE,"Not_DEG",92039,5,TRUE,54.3247970968828
25416,"ENSG00000175455","CCDC14",TRUE,"DOWN",64104,0,FALSE,0
25417,"ENSG00000196821","ILRUN",FALSE,"Not_DEG",109572,1,TRUE,9.1264191581791
25418,"ENSG00000167280","ENGASE",FALSE,"Not_DEG",13776,1,TRUE,72.5900116144019
25419,"ENSG00000132635","PCED1A",TRUE,"UP",5877,0,FALSE,0
25420,"ENSG00000137720","CFAP68",FALSE,"Not_DEG",7041,0,FALSE,0
25421,"ENSG00000145916","RMND5B",FALSE,"Not_DEG",19573,1,TRUE,51.0907883308639
25422,"ENSG00000075420","FNDC3B",TRUE,"DOWN",362092,3,TRUE,8.28518718999591
25423,"ENSG00000103248","MTHFSD",FALSE,"Not_DEG",25050,1,TRUE,39.9201596806387
25424,"ENSG00000181788","SIAH2",TRUE,"DOWN",22307,0,FALSE,0
25425,"ENSG00000135596","MICAL1",FALSE,"Not_DEG",21907,1,TRUE,45.6475099283334
25426,"ENSG00000100422","CERK",TRUE,"DOWN",53843,3,TRUE,55.7175491707371
25427,"ENSG00000181026","AEN",FALSE,"Not_DEG",10945,1,TRUE,91.3659205116492
25428,"ENSG00000162775","RBM15",TRUE,"DOWN",8176,1,TRUE,122.309197651663
25429,"ENSG00000140577","CRTC3",TRUE,"UP",115423,4,TRUE,34.6551380574062
25430,"ENSG00000181938","GINS3",TRUE,"UP",13754,0,FALSE,0
25431,"ENSG00000121749","TBC1D15",TRUE,"DOWN",87542,0,FALSE,0
25432,"ENSG00000177106","EPS8L2",TRUE,"UP",33290,1,TRUE,30.0390507659958
25433,"ENSG00000103227","LMF1",TRUE,"UP",127685,3,TRUE,23.4953205153307
25434,"ENSG00000164002","EXO5",TRUE,"UP",7298,1,TRUE,137.023842148534
25435,"ENSG00000128581","IFT22",FALSE,"Not_DEG",10910,4,TRUE,366.636113657195
25436,"ENSG00000130695","CEP85",FALSE,"Not_DEG",44609,1,TRUE,22.417001053599
25437,"ENSG00000125485","DDX31",TRUE,"UP",77405,7,TRUE,90.4334345326529
25438,"ENSG00000267374","MIR924HG",FALSE,"Not_DEG",593406,0,FALSE,0
25439,"ENSG00000153561","RMND5A",TRUE,"UP",57751,0,FALSE,0
25440,"ENSG00000260032","NORAD",FALSE,"Not_DEG",5401,0,FALSE,0
25441,"ENSG00000155792","DEPTOR",TRUE,"UP",177202,4,TRUE,22.5731086556585
25442,"ENSG00000103599","IQCH",FALSE,"Not_DEG",247475,3,TRUE,12.1224366097586
25443,"ENSG00000168283","BMI1",FALSE,"Not_DEG",10386,0,FALSE,0
25444,"ENSG00000073849","ST6GAL1",FALSE,"Not_DEG",148229,2,TRUE,13.4926363936881
25445,"ENSG00000186976","EFCAB6",FALSE,"Not_DEG",283594,0,FALSE,0
25446,"ENSG00000173409","ARV1",TRUE,"UP",21753,0,FALSE,0
25447,"ENSG00000173614","NMNAT1",TRUE,"UP",42579,0,FALSE,0
25448,"ENSG00000169313","P2RY12",FALSE,"Not_DEG",47911,0,FALSE,0
25449,"ENSG00000166090","IL25",FALSE,"Not_DEG",3595,0,FALSE,0
25450,"ENSG00000021461","CYP3A43",FALSE,"Not_DEG",38081,0,FALSE,0
25451,"ENSG00000008513","ST3GAL1",TRUE,"DOWN",117079,3,TRUE,25.6237241520683
25452,"ENSG00000157350","ST3GAL2",FALSE,"Not_DEG",63261,16,TRUE,252.920440713868
25453,"ENSG00000066322","ELOVL1",FALSE,"Not_DEG",4677,0,FALSE,0
25454,"ENSG00000174996","KLC2",TRUE,"UP",10567,2,TRUE,189.2684773351
25455,"ENSG00000115226","FNDC4",TRUE,"UP",3318,0,FALSE,0
25456,"ENSG00000145743","FBXL17",FALSE,"Not_DEG",523064,4,TRUE,7.64724775553278
25457,"ENSG00000110080","ST3GAL4",TRUE,"DOWN",84705,7,TRUE,82.6397497196151
25458,"ENSG00000102312","PORCN",FALSE,"Not_DEG",11856,0,FALSE,0
25459,"ENSG00000100522","GNPNAT1",FALSE,"Not_DEG",16476,0,FALSE,0
25460,"ENSG00000159556","ISL2",FALSE,"Not_DEG",5703,1,TRUE,175.346308960196
25461,"ENSG00000136536","MARCHF7",FALSE,"Not_DEG",58571,0,FALSE,0
25462,"ENSG00000006282","SPATA20",TRUE,"DOWN",12795,1,TRUE,78.1555295037124
25463,"ENSG00000047188","YTHDC2",TRUE,"DOWN",81592,0,FALSE,0
25464,"ENSG00000158296","SLC13A3",TRUE,"DOWN",126645,1,TRUE,7.89608748864937
25465,"ENSG00000164089","ETNPPL",FALSE,"Not_DEG",21007,0,FALSE,0
25466,"ENSG00000149016","TUT1",FALSE,"Not_DEG",32035,1,TRUE,31.2158576556891
25467,"ENSG00000186063","AIDA",TRUE,"UP",45198,3,TRUE,66.3746183459445
25468,"ENSG00000109189","USP46",TRUE,"DOWN",68342,0,FALSE,0
25469,"ENSG00000136830","NIBAN2",TRUE,"DOWN",73651,5,TRUE,67.8877408317606
25470,"ENSG00000179403","VWA1",TRUE,"UP",8022,0,FALSE,0
25471,"ENSG00000090924","PLEKHG2",TRUE,"DOWN",15747,2,TRUE,127.008319044897
25472,"ENSG00000118655","DCLRE1B",TRUE,"UP",9468,0,FALSE,0
25473,"ENSG00000173559","NABP1",FALSE,"Not_DEG",18595,0,FALSE,0
25474,"ENSG00000125962","ARMCX5",TRUE,"DOWN",4992,0,FALSE,0
25475,"ENSG00000101574","METTL4",FALSE,"Not_DEG",33985,0,FALSE,0
25476,"ENSG00000181827","RFX7",TRUE,"DOWN",157803,3,TRUE,19.0110454173875
25477,"ENSG00000163814","CDCP1",FALSE,"Not_DEG",64146,0,FALSE,0
25478,"ENSG00000126091","ST3GAL3",FALSE,"Not_DEG",225342,8,TRUE,35.5015931339919
25479,NA,"ACTG1P4",FALSE,"Not_DEG",1122,0,FALSE,0
25480,"ENSG00000219607","PPP1R3G",FALSE,"Not_DEG",4147,0,FALSE,0
25481,"ENSG00000280165","PCDH20",TRUE,"DOWN",18165,0,FALSE,0
25482,"ENSG00000111728","ST8SIA1",TRUE,"DOWN",269782,0,FALSE,0
25483,"ENSG00000115421","PAPOLG",TRUE,"UP",45834,0,FALSE,0
25484,"ENSG00000157895","C12orf43",TRUE,"UP",16017,1,TRUE,62.4336642317538
25485,"ENSG00000177738","ANXA2R-OT1",TRUE,"DOWN",54393,0,FALSE,0
25486,"ENSG00000168487","BMP1",TRUE,"DOWN",47187,1,TRUE,21.1922775340666
25487,"ENSG00000185664","PMEL",FALSE,"Not_DEG",19213,0,FALSE,0
25488,"ENSG00000132793","LPIN3",FALSE,"Not_DEG",19762,0,FALSE,0
25489,"ENSG00000204764","RANBP17",FALSE,"Not_DEG",438146,0,FALSE,0
25490,"ENSG00000113492","AGXT2",FALSE,"Not_DEG",50035,0,FALSE,0
25491,"ENSG00000123473","STIL",TRUE,"DOWN",64754,2,TRUE,30.8861228649968
25492,"ENSG00000259541","LOC649133",FALSE,"Not_DEG",16174,0,FALSE,0
25493,"ENSG00000204532","ZSCAN5C",FALSE,"Not_DEG",7189,0,FALSE,0
25494,"ENSG00000256642","LINC00273",FALSE,"Not_DEG",1452,0,FALSE,0
25495,"ENSG00000290847","PRAMENP",FALSE,"Not_DEG",52836,0,FALSE,0
25496,"ENSG00000127152","BCL11B",FALSE,"Not_DEG",102911,0,FALSE,0
25497,"ENSG00000112246","SIM1",TRUE,"DOWN",79913,1,TRUE,12.5136085492974
25498,"ENSG00000127995","CASD1",TRUE,"DOWN",47801,0,FALSE,0
25499,"ENSG00000184434","LRRC19",TRUE,"UP",12537,0,FALSE,0
25500,"ENSG00000214897","PNMA6E",FALSE,"Not_DEG",5754,0,FALSE,0
25501,"ENSG00000145740","SLC30A5",FALSE,"Not_DEG",37079,2,TRUE,53.9388872407562
25502,"ENSG00000177352","CCDC71",TRUE,"UP",3797,0,FALSE,0
25503,"ENSG00000105122","RASAL3",FALSE,"Not_DEG",12921,1,TRUE,77.3933906044424
25504,"ENSG00000103852","TTC23",FALSE,"Not_DEG",114901,5,TRUE,43.5157222304419
25505,"ENSG00000180992","MRPL14",FALSE,"Not_DEG",14002,0,FALSE,0
25506,"ENSG00000159263","SIM2",FALSE,"Not_DEG",50803,2,TRUE,39.3677538728028
25507,NA,"YWHAEP1",FALSE,"Not_DEG",763,0,FALSE,0
25508,"ENSG00000213445","SIPA1",TRUE,"DOWN",12818,0,FALSE,0
25509,"ENSG00000291153","STAG3L4",FALSE,"Not_DEG",60330,4,TRUE,66.3020056356705
25510,"ENSG00000168268","NT5DC2",TRUE,"DOWN",10670,1,TRUE,93.7207122774133
25511,NA,"DLGAP1-AS1",FALSE,"Not_DEG",4632,0,FALSE,0
25512,"ENSG00000153044","CENPH",TRUE,"DOWN",20784,1,TRUE,48.1139337952271
25513,"ENSG00000125901","MRPS26",FALSE,"Not_DEG",2199,0,FALSE,0
25514,"ENSG00000126778","SIX1",FALSE,"Not_DEG",14839,1,TRUE,67.389985848103
25515,"ENSG00000062582","MRPS24",FALSE,"Not_DEG",3336,0,FALSE,0
25516,"ENSG00000138083","SIX3",TRUE,"UP",4370,0,FALSE,0
25517,"ENSG00000116898","MRPS15",FALSE,"Not_DEG",8667,0,FALSE,0
25518,"ENSG00000181991","MRPS11",FALSE,"Not_DEG",13324,0,FALSE,0
25519,"ENSG00000135972","MRPS9",FALSE,"Not_DEG",61892,1,TRUE,16.1571770180314
25520,"ENSG00000243927","MRPS6",FALSE,"Not_DEG",286810,6,TRUE,20.9197726718036
25521,"ENSG00000144029","MRPS5",FALSE,"Not_DEG",80023,3,TRUE,37.4892218487185
25522,"ENSG00000157933","SKI",TRUE,"DOWN",82826,8,TRUE,96.5880279139401
25523,"ENSG00000182154","MRPL41",FALSE,"Not_DEG",677,0,FALSE,0
25524,"ENSG00000185608","MRPL40",FALSE,"Not_DEG",3531,1,TRUE,283.205890682526
25525,"ENSG00000204316","MRPL38",FALSE,"Not_DEG",11174,4,TRUE,357.973867907643
25526,"ENSG00000171421","MRPL36",FALSE,"Not_DEG",2982,0,FALSE,0
25527,"ENSG00000136603","SKIL",TRUE,"DOWN",39494,2,TRUE,50.6406036359953
25528,"ENSG00000130312","MRPL34",FALSE,"Not_DEG",14235,0,FALSE,0
25529,"ENSG00000106591","MRPL32",FALSE,"Not_DEG",16583,0,FALSE,0
25530,"ENSG00000125845","BMP2",TRUE,"UP",12561,0,FALSE,0
25531,"ENSG00000113558","SKP1",FALSE,"Not_DEG",76927,4,TRUE,51.9973481352451
25532,"ENSG00000174547","MRPL11",FALSE,"Not_DEG",31664,1,TRUE,31.5816068721577
25533,"ENSG00000143436","MRPL9",TRUE,"UP",3850,0,FALSE,0
25534,"ENSG00000169288","MRPL1",FALSE,"Not_DEG",89956,0,FALSE,0
25535,"ENSG00000103034","NDRG4",TRUE,"UP",50783,1,TRUE,19.6916290884745
25536,"ENSG00000225697","SLC26A6",TRUE,"UP",9771,1,TRUE,102.343670044008
25537,"ENSG00000293429","SLC26A10P",FALSE,"Not_DEG",10872,0,FALSE,0
25538,"ENSG00000158828","PINK1",TRUE,"UP",18054,0,FALSE,0
25539,"ENSG00000145604","SKP2",TRUE,"DOWN",44861,1,TRUE,22.2910768819242
25540,NA,"LOC650226",FALSE,"Not_DEG",26555,0,FALSE,0
25541,"ENSG00000155926","SLA",TRUE,"UP",66185,2,TRUE,30.2183274155776
25542,"ENSG00000290960","TSSC2",TRUE,"UP",28064,0,FALSE,0
25543,"ENSG00000117090","SLAMF1",FALSE,"Not_DEG",38939,0,FALSE,0
25544,"ENSG00000106688","SLC1A1",TRUE,"DOWN",97002,0,FALSE,0
25545,"ENSG00000068615","REEP1",TRUE,"UP",124091,0,FALSE,0
25546,"ENSG00000062194","GPBP1",FALSE,"Not_DEG",90732,1,TRUE,11.0214698232156
25547,"ENSG00000102977","ACD",FALSE,"Not_DEG",3299,0,FALSE,0
25548,"ENSG00000173166","RAPH1",TRUE,"DOWN",140991,2,TRUE,14.1853026079679
25549,"ENSG00000110436","SLC1A2",TRUE,"UP",168859,2,TRUE,11.8442013751118
25550,"ENSG00000138395","CDK15",FALSE,"Not_DEG",105090,2,TRUE,19.0313064991912
25551,"ENSG00000155755","TMEM237",TRUE,"DOWN",23387,0,FALSE,0
25552,NA,"BEND3P3",FALSE,"Not_DEG",2440,0,FALSE,0
25553,"ENSG00000144426","NBEAL1",TRUE,"DOWN",211771,2,TRUE,9.44416374291098
25554,"ENSG00000293423","ABCA17P",FALSE,"Not_DEG",87550,0,FALSE,0
25555,NA,"GAS6-AS1",FALSE,"Not_DEG",30115,2,TRUE,66.412086999834
25556,"ENSG00000079215","SLC1A3",TRUE,"DOWN",91747,1,TRUE,10.8995389495024
25557,"ENSG00000226312","CFLAR-AS1",TRUE,"DOWN",17546,0,FALSE,0
25558,NA,"IMPA1P1",FALSE,"Not_DEG",25566,1,TRUE,39.1144488774153
25559,"ENSG00000040608","RTN4R",FALSE,"Not_DEG",41832,0,FALSE,0
25560,"ENSG00000291046","MIPEPP3",TRUE,"UP",55114,0,FALSE,0
25561,"ENSG00000114923","SLC4A3",TRUE,"DOWN",14587,1,TRUE,68.5541920888462
25562,"ENSG00000135900","MRPL44",TRUE,"UP",10252,0,FALSE,0
25563,"ENSG00000139719","VPS33A",FALSE,"Not_DEG",58724,1,TRUE,17.028812751175
25564,"ENSG00000165271","NOL6",FALSE,"Not_DEG",12578,1,TRUE,79.5038956908889
25565,"ENSG00000166575","TMEM135",TRUE,"DOWN",290981,3,TRUE,10.3099515088614
25566,"ENSG00000115902","SLC1A4",TRUE,"UP",35389,3,TRUE,84.7721043262031
25567,"ENSG00000081692","JMJD4",FALSE,"Not_DEG",4987,0,FALSE,0
25568,"ENSG00000129347","KRI1",FALSE,"Not_DEG",12947,1,TRUE,77.2379701861435
25569,"ENSG00000152785","BMP3",FALSE,"Not_DEG",26920,0,FALSE,0
25570,"ENSG00000105281","SLC1A5",TRUE,"DOWN",13712,1,TRUE,72.928821470245
25571,"ENSG00000175130","MARCKSL1",FALSE,"Not_DEG",2395,0,FALSE,0
25572,"ENSG00000125351","UPF3B",TRUE,"UP",18977,0,FALSE,0
25573,"ENSG00000105143","SLC1A6",FALSE,"Not_DEG",72958,0,FALSE,0
25574,"ENSG00000169062","UPF3A",TRUE,"UP",24217,3,TRUE,123.87991906512
25575,"ENSG00000111011","RSRC2",FALSE,"Not_DEG",23547,0,FALSE,0
25576,"ENSG00000162383","SLC1A7",FALSE,"Not_DEG",55460,13,TRUE,234.403173458348
25577,"ENSG00000116721","PRAMEF1",TRUE,"DOWN",5232,0,FALSE,0
25578,"ENSG00000198142","SOWAHC",FALSE,"Not_DEG",4627,0,FALSE,0
25579,"ENSG00000060237","WNK1",TRUE,"UP",158874,1,TRUE,6.29429610886615
25580,"ENSG00000117394","SLC2A1",FALSE,"Not_DEG",33541,2,TRUE,59.6285143555648
25581,"ENSG00000226314","ZKSCAN8P1",TRUE,"UP",7826,0,FALSE,0
25582,"ENSG00000293104","LOC651337",FALSE,"Not_DEG",12697,2,TRUE,157.517523824525
25583,"ENSG00000163581","SLC2A2",TRUE,"UP",30397,0,FALSE,0
25584,"ENSG00000279943","FLJ38576",FALSE,"Not_DEG",2459,0,FALSE,0
25585,"ENSG00000059804","SLC2A3",TRUE,"UP",99778,3,TRUE,30.0667481809617
25586,"ENSG00000164236","ANKRD33B",TRUE,"DOWN",93747,10,TRUE,106.67008010923
25587,"ENSG00000142583","SLC2A5",TRUE,"UP",53373,3,TRUE,56.2081951548536
25588,"ENSG00000138079","SLC3A1",FALSE,"Not_DEG",152644,1,TRUE,6.55119100652499
25589,"ENSG00000125378","BMP4",TRUE,"UP",9026,0,FALSE,0
25590,"ENSG00000168003","SLC3A2",TRUE,"UP",32877,3,TRUE,91.2492015694863
25591,"ENSG00000004939","SLC4A1",FALSE,"Not_DEG",19752,1,TRUE,50.627784528149
25592,"ENSG00000150275","PCDH15",FALSE,"Not_DEG",1825172,0,FALSE,0
25593,"ENSG00000164889","SLC4A2",FALSE,"Not_DEG",19317,6,TRUE,310.607237148626
25594,"ENSG00000008130","NADK",FALSE,"Not_DEG",29226,3,TRUE,102.648326832273
25595,"ENSG00000291228","LOC652276",FALSE,"Not_DEG",27159,0,FALSE,0
25596,"ENSG00000100170","SLC5A1",TRUE,"UP",69769,0,FALSE,0
25597,"ENSG00000140675","SLC5A2",FALSE,"Not_DEG",7768,0,FALSE,0
25598,"ENSG00000187801","ZFP69B",FALSE,"Not_DEG",13617,0,FALSE,0
25599,"ENSG00000123352","SPATS2",TRUE,"UP",160842,3,TRUE,18.6518446674376
25600,"ENSG00000183963","SMTN",TRUE,"UP",40520,0,FALSE,0
25601,"ENSG00000197603","CPLANE1",TRUE,"DOWN",143149,0,FALSE,0
25602,"ENSG00000198093","ZNF649",FALSE,"Not_DEG",15806,1,TRUE,63.2671137542705
25603,"ENSG00000154889","MPPE1",TRUE,"UP",25745,0,FALSE,0
25604,"ENSG00000198743","SLC5A3",TRUE,"DOWN",32683,0,FALSE,0
25605,"ENSG00000162377","COA7",TRUE,"DOWN",13899,0,FALSE,0
25606,"ENSG00000159202","UBE2Z",FALSE,"Not_DEG",20650,2,TRUE,96.8523002421307
25607,"ENSG00000126562","WNK4",TRUE,"DOWN",16457,3,TRUE,182.293249073343
25608,"ENSG00000196632","WNK3",TRUE,"UP",165820,1,TRUE,6.0306356289953
25609,"ENSG00000165238","WNK2",TRUE,"UP",136451,3,TRUE,21.9859143575349
25610,"ENSG00000100191","SLC5A4",TRUE,"UP",136477,0,FALSE,0
25611,"ENSG00000105641","SLC5A5",FALSE,"Not_DEG",23230,0,FALSE,0
25612,"ENSG00000157103","SLC6A1",FALSE,"Not_DEG",47062,0,FALSE,0
25613,"ENSG00000209582","SNORA48",FALSE,"Not_DEG",1473,0,FALSE,0
25614,"ENSG00000238917","SNORD10",FALSE,"Not_DEG",142,0,FALSE,0
25615,"ENSG00000239282","CASTOR1",FALSE,"Not_DEG",14366,0,FALSE,0
25616,"ENSG00000290837","LRRC37A5P",TRUE,"UP",28459,0,FALSE,0
25617,"ENSG00000215474","SKOR2",FALSE,"Not_DEG",45492,0,FALSE,0
25618,"ENSG00000214049","UCA1",FALSE,"Not_DEG",8122,0,FALSE,0
25619,"ENSG00000112175","BMP5",FALSE,"Not_DEG",121938,0,FALSE,0
25620,"ENSG00000103546","SLC6A2",FALSE,"Not_DEG",51658,0,FALSE,0
25621,"ENSG00000204382","XAGE1B",FALSE,"Not_DEG",8727,0,FALSE,0
25622,"ENSG00000261247","GOLGA8T",FALSE,"Not_DEG",13698,0,FALSE,0
25623,"ENSG00000206077","ZDHHC11B",TRUE,"UP",74375,1,TRUE,13.4453781512605
25624,NA,"FAM86FP",FALSE,"Not_DEG",10437,0,FALSE,0
25625,"ENSG00000160062","ZBTB8A",FALSE,"Not_DEG",140885,5,TRUE,35.4899386024062
25626,"ENSG00000293072","FAM74A6",FALSE,"Not_DEG",6973,0,FALSE,0
25627,"ENSG00000186453","FAM228A",FALSE,"Not_DEG",28052,0,FALSE,0
25628,"ENSG00000293382","GPR199P",FALSE,"Not_DEG",10958,0,FALSE,0
25629,NA,"RPSAP9",FALSE,"Not_DEG",888,0,FALSE,0
25630,"ENSG00000255095","OR1D4",FALSE,"Not_DEG",939,0,FALSE,0
25631,"ENSG00000144010","TRIM43B",FALSE,"Not_DEG",7747,0,FALSE,0
25632,"ENSG00000108576","SLC6A4",TRUE,"UP",41684,0,FALSE,0
25633,"ENSG00000277870","FAM230A",FALSE,"Not_DEG",78351,0,FALSE,0
25634,"ENSG00000204379","XAGE1A",FALSE,"Not_DEG",5005,0,FALSE,0
25635,NA,"AGAP10P",FALSE,"Not_DEG",21841,0,FALSE,0
25636,NA,"GTF2H2B",FALSE,"Not_DEG",32664,0,FALSE,0
25637,NA,"AGAP14P",FALSE,"Not_DEG",21491,0,FALSE,0
25638,NA,"AGAP7P",FALSE,"Not_DEG",21738,0,FALSE,0
25639,"ENSG00000196834","POTEI",FALSE,"Not_DEG",50253,0,FALSE,0
25640,"ENSG00000152093","CFC1B",FALSE,"Not_DEG",7408,0,FALSE,0
25641,"ENSG00000228517","CT47A7",FALSE,"Not_DEG",3319,0,FALSE,0
25642,"ENSG00000131389","SLC6A6",TRUE,"DOWN",86774,0,FALSE,0
25643,"ENSG00000204147","ASAH2B",TRUE,"DOWN",77178,0,FALSE,0
25644,"ENSG00000204677","FAM153CP",TRUE,"UP",80182,0,FALSE,0
25645,"ENSG00000196123","MATCAP1",FALSE,"Not_DEG",8442,0,FALSE,0
25646,"ENSG00000158517","NCF1",TRUE,"UP",15305,1,TRUE,65.3381247958184
25647,"ENSG00000103472","RRN3P2",FALSE,"Not_DEG",142885,1,TRUE,6.99863526612311
25648,"ENSG00000011083","SLC6A7",FALSE,"Not_DEG",32727,0,FALSE,0
25649,"ENSG00000273514","FOXD4L6",FALSE,"Not_DEG",2247,0,FALSE,0
25650,"ENSG00000204779","FOXD4L5",FALSE,"Not_DEG",3109,0,FALSE,0
25651,"ENSG00000185176","AQP12B",FALSE,"Not_DEG",6489,0,FALSE,0
25652,"ENSG00000171943","SRGAP2C",TRUE,"DOWN",208064,1,TRUE,4.80621347277761
25653,NA,"MRPL45P2",FALSE,"Not_DEG",41926,3,TRUE,71.5546438963889
25654,NA,"AFDN-DT",FALSE,"Not_DEG",4731,0,FALSE,0
25655,"ENSG00000153165","RGPD3",FALSE,"Not_DEG",77124,0,FALSE,0
25656,NA,"PSG10P",FALSE,"Not_DEG",16351,0,FALSE,0
25657,"ENSG00000130821","SLC6A8",TRUE,"UP",8663,0,FALSE,0
25658,"ENSG00000122852","SFTPA1",FALSE,"Not_DEG",4517,0,FALSE,0
25659,NA,"LOC653513",FALSE,"Not_DEG",43287,0,FALSE,0
25660,"ENSG00000117262","GPR89A",FALSE,"Not_DEG",62663,0,FALSE,0
25661,"ENSG00000205457","TP53TG3C",FALSE,"Not_DEG",2633,0,FALSE,0
25662,"ENSG00000148483","TMEM236",TRUE,"UP",48668,0,FALSE,0
25663,"ENSG00000176531","PHLDB3",FALSE,"Not_DEG",29982,1,TRUE,33.3533453405377
25664,"ENSG00000288867","PPIAL4C",FALSE,"Not_DEG",760,0,FALSE,0
25665,"ENSG00000196517","SLC6A9",FALSE,"Not_DEG",39968,1,TRUE,25.0200160128102
25666,"ENSG00000183598","H3C13",TRUE,"DOWN",469,0,FALSE,0
25667,"ENSG00000204501","PRAMEF15",FALSE,"Not_DEG",7018,0,FALSE,0
25668,NA,"WASH7P",FALSE,"Not_DEG",10191,0,FALSE,0
25669,"ENSG00000167195","GOLGA6C",FALSE,"Not_DEG",15122,0,FALSE,0
25670,"ENSG00000140478","GOLGA6D",TRUE,"UP",12696,0,FALSE,0
25671,"ENSG00000267104","TBC1D3P1-DHX40P1",FALSE,"Not_DEG",56655,0,FALSE,0
25672,"ENSG00000293358","LOC653653",FALSE,"Not_DEG",1161,0,FALSE,0
25673,"ENSG00000205718","MBD3L4",FALSE,"Not_DEG",2431,0,FALSE,0
25674,"ENSG00000182315","MBD3L3",FALSE,"Not_DEG",13459,0,FALSE,0
25675,"ENSG00000293426","SEC1P",FALSE,"Not_DEG",44175,3,TRUE,67.911714770798
25676,NA,"FAM226B",FALSE,"Not_DEG",1490,0,FALSE,0
25677,NA,"IFT122P3",FALSE,"Not_DEG",10921,0,FALSE,0
25678,"ENSG00000222038","POTEJ",FALSE,"Not_DEG",46598,0,FALSE,0
25679,"ENSG00000173272","MZT2A",TRUE,"DOWN",27844,0,FALSE,0
25680,"ENSG00000290866","OTOAP1",FALSE,"Not_DEG",31168,0,FALSE,0
25681,"ENSG00000132164","SLC6A11",FALSE,"Not_DEG",124514,0,FALSE,0
25682,"ENSG00000174992","ZG16",FALSE,"Not_DEG",4718,0,FALSE,0
